interval_start_ts,interval_end_ts,interval_start_epoch_ms,interval_end_epoch_ms,flow_type,event_id,traffic_profile,flow_proto,seed,port,duration_s,parallel,target_bitrate_mbps,rc,interval_index,interval_start_s,interval_end_s,interval_seconds,throughput_mbps,retransmits,jitter_ms,lost_percent,start_active_policy,start_policy_id,start_candidate_path_id,start_elephant_path_hint
2026-04-05T14:51:26.805+08:00,2026-04-05T14:51:27.805+08:00,1775371886805,1775371887805,mice,mice_5,medium,tcp,42,5203,3,1,20,0,1,1.001,2.001,1.0,19.923,0,,,igp,igp_default,igp_shortest,igp
2026-04-05T14:51:27.805+08:00,2026-04-05T14:51:28.805+08:00,1775371887805,1775371888805,mice,mice_5,medium,tcp,42,5203,3,1,20,0,2,2.001,3.001,1.0,19.919,0,,,igp,igp_default,igp_shortest,igp
2026-04-05T14:51:26.813+08:00,2026-04-05T14:51:27.813+08:00,1775371886813,1775371887813,mice,mice_6,medium,tcp,42,5202,3,1,20,0,0,0.0,1.0,1.0,20.967,0,,,igp,igp_default,igp_shortest,igp
2026-04-05T14:51:27.813+08:00,2026-04-05T14:51:28.814+08:00,1775371887813,1775371888814,mice,mice_6,medium,tcp,42,5202,3,1,20,0,1,1.0,2.001,1.001,19.906,0,,,igp,igp_default,igp_shortest,igp
2026-04-05T14:51:28.814+08:00,2026-04-05T14:51:29.814+08:00,1775371888814,1775371889814,mice,mice_6,medium,tcp,42,5202,3,1,20,0,2,2.001,3.001,1.0,19.919,0,,,igp,igp_default,igp_shortest,igp
2026-04-05T14:51:27.823+08:00,2026-04-05T14:51:28.824+08:00,1775371887823,1775371888824,mice,mice_7,medium,tcp,42,5204,3,1,20,0,0,0.0,1.001,1.001,20.95,0,,,igp,igp_default,igp_shortest,igp
2026-04-05T14:51:28.824+08:00,2026-04-05T14:51:29.824+08:00,1775371888824,1775371889824,mice,mice_7,medium,tcp,42,5204,3,1,20,0,1,1.001,2.001,1.0,19.925,0,,,igp,igp_default,igp_shortest,igp
2026-04-05T14:51:29.824+08:00,2026-04-05T14:51:30.824+08:00,1775371889824,1775371890824,mice,mice_7,medium,tcp,42,5204,3,1,20,0,2,2.001,3.001,1.0,19.916,0,,,igp,igp_default,igp_shortest,igp
2026-04-05T14:51:28.829+08:00,2026-04-05T14:51:29.829+08:00,1775371888829,1775371889829,mice,mice_8,medium,tcp,42,5205,3,1,20,0,0,0.0,1.0,1.0,20.969,0,,,igp,igp_default,igp_shortest,igp
2026-04-05T14:51:29.829+08:00,2026-04-05T14:51:30.830+08:00,1775371889829,1775371890830,mice,mice_8,medium,tcp,42,5205,3,1,20,0,1,1.0,2.001,1.001,19.904,0,,,igp,igp_default,igp_shortest,igp
2026-04-05T14:51:30.830+08:00,2026-04-05T14:51:31.831+08:00,1775371890830,1775371891831,mice,mice_8,medium,tcp,42,5205,3,1,20,0,2,2.001,3.002,1.001,19.908,0,,,igp,igp_default,igp_shortest,igp
2026-04-05T14:51:29.836+08:00,2026-04-05T14:51:30.837+08:00,1775371889836,1775371890837,mice,mice_9,medium,tcp,42,5203,2,1,20,0,0,0.0,1.001,1.001,20.948,0,,,igp,igp_default,igp_shortest,igp
2026-04-05T14:51:30.837+08:00,2026-04-05T14:51:31.837+08:00,1775371890837,1775371891837,mice,mice_9,medium,tcp,42,5203,2,1,20,0,1,1.001,2.001,1.0,19.922,0,,,igp,igp_default,igp_shortest,igp
2026-04-05T14:51:31.849+08:00,2026-04-05T14:51:32.850+08:00,1775371891849,1775371892850,mice,mice_11,medium,tcp,42,5204,2,1,20,0,0,0.0,1.001,1.001,20.949,0,,,igp,igp_default,igp_shortest,igp
2026-04-05T14:51:32.850+08:00,2026-04-05T14:51:33.850+08:00,1775371892850,1775371893850,mice,mice_11,medium,tcp,42,5204,2,1,20,0,1,1.001,2.001,1.0,19.918,0,,,igp,igp_default,igp_shortest,igp
2026-04-05T14:51:30.843+08:00,2026-04-05T14:51:31.844+08:00,1775371890843,1775371891844,mice,mice_10,medium,tcp,42,5202,3,1,20,0,0,0.0,1.001,1.001,20.949,0,,,igp,igp_default,igp_shortest,igp
2026-04-05T14:51:31.844+08:00,2026-04-05T14:51:32.844+08:00,1775371891844,1775371892844,mice,mice_10,medium,tcp,42,5202,3,1,20,0,1,1.001,2.001,1.0,19.924,0,,,igp,igp_default,igp_shortest,igp
2026-04-05T14:51:32.844+08:00,2026-04-05T14:51:33.844+08:00,1775371892844,1775371893844,mice,mice_10,medium,tcp,42,5202,3,1,20,0,2,2.001,3.001,1.0,19.926,0,,,igp,igp_default,igp_shortest,igp
2026-04-05T14:51:32.854+08:00,2026-04-05T14:51:33.854+08:00,1775371892854,1775371893854,mice,mice_12,medium,tcp,42,5203,1,1,20,0,0,0.0,1.0,1.0,20.966,0,,,igp,igp_default,igp_shortest,igp
2026-04-05T14:51:34.869+08:00,2026-04-05T14:51:35.870+08:00,1775371894869,1775371895870,mice,mice_14,medium,tcp,42,5202,1,1,20,0,0,0.0,1.001,1.001,20.944,0,,,igp,igp_default,igp_shortest,igp
2026-04-05T14:51:35.875+08:00,2026-04-05T14:51:36.876+08:00,1775371895875,1775371896876,mice,mice_15,medium,tcp,42,5203,1,1,20,0,0,0.0,1.001,1.001,20.947,0,,,igp,igp_default,igp_shortest,igp
2026-04-05T14:51:33.862+08:00,2026-04-05T14:51:34.863+08:00,1775371893862,1775371894863,mice,mice_13,medium,tcp,42,5205,3,1,20,0,0,0.0,1.001,1.001,20.946,0,,,igp,igp_default,igp_shortest,igp
2026-04-05T14:51:34.863+08:00,2026-04-05T14:51:35.863+08:00,1775371894863,1775371895863,mice,mice_13,medium,tcp,42,5205,3,1,20,0,1,1.001,2.001,1.0,19.926,0,,,igp,igp_default,igp_shortest,igp
2026-04-05T14:51:35.863+08:00,2026-04-05T14:51:36.863+08:00,1775371895863,1775371896863,mice,mice_13,medium,tcp,42,5205,3,1,20,0,2,2.001,3.001,1.0,19.932,0,,,igp,igp_default,igp_shortest,igp
2026-04-05T14:51:19.767+08:00,2026-04-05T14:51:20.768+08:00,1775371879767,1775371880768,elephant,elephant_0,medium,tcp,42,5201,18,3,300,0,0,0.0,1.001,1.001,901.958,0,,,igp,igp_default,igp_shortest,igp
2026-04-05T14:51:20.768+08:00,2026-04-05T14:51:21.768+08:00,1775371880768,1775371881768,elephant,elephant_0,medium,tcp,42,5201,18,3,300,0,1,1.001,2.001,1.0,899.415,0,,,igp,igp_default,igp_shortest,igp
2026-04-05T14:51:21.768+08:00,2026-04-05T14:51:22.768+08:00,1775371881768,1775371882768,elephant,elephant_0,medium,tcp,42,5201,18,3,300,0,2,2.001,3.001,1.0,899.734,0,,,igp,igp_default,igp_shortest,igp
2026-04-05T14:51:22.768+08:00,2026-04-05T14:51:23.768+08:00,1775371882768,1775371883768,elephant,elephant_0,medium,tcp,42,5201,18,3,300,0,3,3.001,4.001,1.0,899.684,0,,,igp,igp_default,igp_shortest,igp
2026-04-05T14:51:23.768+08:00,2026-04-05T14:51:24.768+08:00,1775371883768,1775371884768,elephant,elephant_0,medium,tcp,42,5201,18,3,300,0,4,4.001,5.001,1.0,899.841,0,,,igp,igp_default,igp_shortest,igp
2026-04-05T14:51:24.768+08:00,2026-04-05T14:51:25.768+08:00,1775371884768,1775371885768,elephant,elephant_0,medium,tcp,42,5201,18,3,300,0,5,5.001,6.001,1.0,899.613,0,,,igp,igp_default,igp_shortest,igp
2026-04-05T14:51:25.768+08:00,2026-04-05T14:51:26.768+08:00,1775371885768,1775371886768,elephant,elephant_0,medium,tcp,42,5201,18,3,300,0,6,6.001,7.001,1.0,899.752,0,,,igp,igp_default,igp_shortest,igp
2026-04-05T14:51:26.768+08:00,2026-04-05T14:51:27.768+08:00,1775371886768,1775371887768,elephant,elephant_0,medium,tcp,42,5201,18,3,300,0,7,7.001,8.001,1.0,900.751,0,,,igp,igp_default,igp_shortest,igp
2026-04-05T14:51:27.768+08:00,2026-04-05T14:51:28.768+08:00,1775371887768,1775371888768,elephant,elephant_0,medium,tcp,42,5201,18,3,300,0,8,8.001,9.001,1.0,899.68,0,,,igp,igp_default,igp_shortest,igp
2026-04-05T14:51:28.768+08:00,2026-04-05T14:51:29.768+08:00,1775371888768,1775371889768,elephant,elephant_0,medium,tcp,42,5201,18,3,300,0,9,9.001,10.001,1.0,898.647,0,,,igp,igp_default,igp_shortest,igp
2026-04-05T14:51:29.768+08:00,2026-04-05T14:51:30.768+08:00,1775371889768,1775371890768,elephant,elephant_0,medium,tcp,42,5201,18,3,300,0,10,10.001,11.001,1.0,899.661,0,,,igp,igp_default,igp_shortest,igp
2026-04-05T14:51:30.768+08:00,2026-04-05T14:51:31.768+08:00,1775371890768,1775371891768,elephant,elephant_0,medium,tcp,42,5201,18,3,300,0,11,11.001,12.001,1.0,899.665,0,,,igp,igp_default,igp_shortest,igp
2026-04-05T14:51:31.768+08:00,2026-04-05T14:51:32.768+08:00,1775371891768,1775371892768,elephant,elephant_0,medium,tcp,42,5201,18,3,300,0,12,12.001,13.001,1.0,899.639,0,,,igp,igp_default,igp_shortest,igp
2026-04-05T14:51:32.768+08:00,2026-04-05T14:51:33.768+08:00,1775371892768,1775371893768,elephant,elephant_0,medium,tcp,42,5201,18,3,300,0,13,13.001,14.001,1.0,899.595,0,,,igp,igp_default,igp_shortest,igp
2026-04-05T14:51:33.768+08:00,2026-04-05T14:51:34.768+08:00,1775371893768,1775371894768,elephant,elephant_0,medium,tcp,42,5201,18,3,300,0,14,14.001,15.001,1.0,899.81,0,,,igp,igp_default,igp_shortest,igp
2026-04-05T14:51:34.768+08:00,2026-04-05T14:51:35.768+08:00,1775371894768,1775371895768,elephant,elephant_0,medium,tcp,42,5201,18,3,300,0,15,15.001,16.001,1.0,899.625,0,,,igp,igp_default,igp_shortest,igp
2026-04-05T14:51:35.768+08:00,2026-04-05T14:51:36.768+08:00,1775371895768,1775371896768,elephant,elephant_0,medium,tcp,42,5201,18,3,300,0,16,16.001,17.001,1.0,900.756,0,,,igp,igp_default,igp_shortest,igp
2026-04-05T14:51:36.768+08:00,2026-04-05T14:51:37.768+08:00,1775371896768,1775371897768,elephant,elephant_0,medium,tcp,42,5201,18,3,300,0,17,17.001,18.001,1.0,900.308,0,,,igp,igp_default,igp_shortest,igp
2026-04-05T14:51:37.887+08:00,2026-04-05T14:51:38.888+08:00,1775371897887,1775371898888,mice,mice_16,medium,tcp,42,5202,1,1,20,0,0,0.0,1.001,1.001,20.946,0,,,igp,igp_default,igp_shortest,igp
2026-04-05T14:51:38.893+08:00,2026-04-05T14:51:39.894+08:00,1775371898893,1775371899894,mice,mice_17,medium,tcp,42,5203,2,1,20,0,0,0.0,1.001,1.001,20.946,0,,,igp,igp_default,igp_shortest,igp
2026-04-05T14:51:39.894+08:00,2026-04-05T14:51:40.894+08:00,1775371899894,1775371900894,mice,mice_17,medium,tcp,42,5203,2,1,20,0,1,1.001,2.001,1.0,19.922,0,,,igp,igp_default,igp_shortest,igp
2026-04-05T14:51:39.899+08:00,2026-04-05T14:51:40.900+08:00,1775371899899,1775371900900,mice,mice_18,medium,tcp,42,5202,3,1,20,0,0,0.0,1.001,1.001,20.949,0,,,igp,igp_default,igp_shortest,igp
2026-04-05T14:51:40.900+08:00,2026-04-05T14:51:41.900+08:00,1775371900900,1775371901900,mice,mice_18,medium,tcp,42,5202,3,1,20,0,1,1.001,2.001,1.0,19.921,0,,,igp,igp_default,igp_shortest,igp
2026-04-05T14:51:41.900+08:00,2026-04-05T14:51:42.900+08:00,1775371901900,1775371902900,mice,mice_18,medium,tcp,42,5202,3,1,20,0,2,2.001,3.001,1.0,19.918,0,,,igp,igp_default,igp_shortest,igp
2026-04-05T14:51:40.906+08:00,2026-04-05T14:51:41.907+08:00,1775371900906,1775371901907,mice,mice_19,medium,tcp,42,5204,3,1,20,0,0,0.0,1.001,1.001,20.949,0,,,igp,igp_default,igp_shortest,igp
2026-04-05T14:51:41.907+08:00,2026-04-05T14:51:42.907+08:00,1775371901907,1775371902907,mice,mice_19,medium,tcp,42,5204,3,1,20,0,1,1.001,2.001,1.0,19.923,0,,,igp,igp_default,igp_shortest,igp
2026-04-05T14:51:42.907+08:00,2026-04-05T14:51:43.908+08:00,1775371902907,1775371903908,mice,mice_19,medium,tcp,42,5204,3,1,20,0,2,2.001,3.002,1.001,19.913,0,,,igp,igp_default,igp_shortest,igp
2026-04-05T14:51:41.922+08:00,2026-04-05T14:51:42.923+08:00,1775371901922,1775371902923,mice,mice_20,medium,tcp,42,5203,2,1,20,0,0,0.0,1.001,1.001,20.949,0,,,igp,igp_default,igp_shortest,igp
2026-04-05T14:51:42.923+08:00,2026-04-05T14:51:43.923+08:00,1775371902923,1775371903923,mice,mice_20,medium,tcp,42,5203,2,1,20,0,1,1.001,2.001,1.0,19.917,0,,,igp,igp_default,igp_shortest,igp
2026-04-05T14:51:44.938+08:00,2026-04-05T14:51:45.939+08:00,1775371904938,1775371905939,mice,mice_21,medium,tcp,42,5202,2,1,20,0,0,0.0,1.001,1.001,20.948,0,,,igp,igp_default,igp_shortest,igp
2026-04-05T14:51:45.939+08:00,2026-04-05T14:51:46.939+08:00,1775371905939,1775371906939,mice,mice_21,medium,tcp,42,5202,2,1,20,0,1,1.001,2.001,1.0,19.921,0,,,igp,igp_default,igp_shortest,igp
2026-04-05T14:51:46.950+08:00,2026-04-05T14:51:47.952+08:00,1775371906950,1775371907952,mice,mice_22,medium,tcp,42,5203,1,1,20,0,0,0.0,1.002,1.002,20.94,0,,,igp,igp_default,igp_shortest,igp
2026-04-05T14:51:48.962+08:00,2026-04-05T14:51:49.963+08:00,1775371908962,1775371909963,mice,mice_24,medium,tcp,42,5203,1,1,20,0,0,0.0,1.001,1.001,20.945,0,,,igp,igp_default,igp_shortest,igp
2026-04-05T14:51:47.956+08:00,2026-04-05T14:51:48.957+08:00,1775371907956,1775371908957,mice,mice_23,medium,tcp,42,5202,2,1,20,0,0,0.0,1.001,1.001,20.949,0,,,igp,igp_default,igp_shortest,igp
2026-04-05T14:51:48.957+08:00,2026-04-05T14:51:49.957+08:00,1775371908957,1775371909957,mice,mice_23,medium,tcp,42,5202,2,1,20,0,1,1.001,2.001,1.0,19.919,0,,,igp,igp_default,igp_shortest,igp
2026-04-05T14:51:50.974+08:00,2026-04-05T14:51:51.975+08:00,1775371910974,1775371911975,mice,mice_25,medium,tcp,42,5202,2,1,20,0,0,0.0,1.001,1.001,20.948,0,,,igp,igp_default,igp_shortest,igp
2026-04-05T14:51:51.975+08:00,2026-04-05T14:51:52.975+08:00,1775371911975,1775371912975,mice,mice_25,medium,tcp,42,5202,2,1,20,0,1,1.001,2.001,1.0,19.92,0,,,igp,igp_default,igp_shortest,igp
2026-04-05T14:51:53.992+08:00,2026-04-05T14:51:54.993+08:00,1775371913992,1775371914993,mice,mice_27,medium,tcp,42,5202,1,1,20,0,0,0.0,1.001,1.001,20.955,0,,,igp,igp_default,igp_shortest,igp
2026-04-05T14:51:52.986+08:00,2026-04-05T14:51:53.987+08:00,1775371912986,1775371913987,mice,mice_26,medium,tcp,42,5203,3,1,20,0,0,0.0,1.001,1.001,20.947,0,,,igp,igp_default,igp_shortest,igp
2026-04-05T14:51:53.987+08:00,2026-04-05T14:51:54.987+08:00,1775371913987,1775371914987,mice,mice_26,medium,tcp,42,5203,3,1,20,0,1,1.001,2.001,1.0,19.926,0,,,igp,igp_default,igp_shortest,igp
2026-04-05T14:51:54.987+08:00,2026-04-05T14:51:55.987+08:00,1775371914987,1775371915987,mice,mice_26,medium,tcp,42,5203,3,1,20,0,2,2.001,3.001,1.0,19.921,0,,,igp,igp_default,igp_shortest,igp
2026-04-05T14:51:56.005+08:00,2026-04-05T14:51:57.005+08:00,1775371916005,1775371917005,mice,mice_28,medium,tcp,42,5202,3,1,20,0,0,0.0,1.0,1.0,20.968,0,,,igp,igp_default,igp_shortest,igp
2026-04-05T14:51:57.005+08:00,2026-04-05T14:51:58.006+08:00,1775371917005,1775371918006,mice,mice_28,medium,tcp,42,5202,3,1,20,0,1,1.0,2.001,1.001,19.903,0,,,igp,igp_default,igp_shortest,igp
2026-04-05T14:51:58.006+08:00,2026-04-05T14:51:59.006+08:00,1775371918006,1775371919006,mice,mice_28,medium,tcp,42,5202,3,1,20,0,2,2.001,3.001,1.0,19.917,0,,,igp,igp_default,igp_shortest,igp
2026-04-05T14:51:58.017+08:00,2026-04-05T14:51:59.018+08:00,1775371918017,1775371919018,mice,mice_29,medium,tcp,42,5203,1,1,20,0,0,0.0,1.001,1.001,20.944,0,,,igp,igp_default,igp_shortest,igp
2026-04-05T14:51:59.023+08:00,2026-04-05T14:52:00.024+08:00,1775371919023,1775371920024,mice,mice_30,medium,tcp,42,5204,2,1,20,0,0,0.0,1.001,1.001,20.948,0,,,igp,igp_default,igp_shortest,igp
2026-04-05T14:52:00.024+08:00,2026-04-05T14:52:01.024+08:00,1775371920024,1775371921024,mice,mice_30,medium,tcp,42,5204,2,1,20,0,1,1.001,2.001,1.0,19.921,0,,,igp,igp_default,igp_shortest,igp
2026-04-05T14:52:02.042+08:00,2026-04-05T14:52:03.043+08:00,1775371922042,1775371923043,mice,mice_31,medium,tcp,42,5202,1,1,20,0,0,0.0,1.001,1.001,20.946,0,,,igp,igp_default,igp_shortest,igp
2026-04-05T14:52:05.059+08:00,2026-04-05T14:52:06.060+08:00,1775371925059,1775371926060,mice,mice_32,medium,tcp,42,5202,1,1,20,0,0,0.0,1.001,1.001,20.946,0,,,igp,igp_default,igp_shortest,igp
2026-04-05T14:51:49.968+08:00,2026-04-05T14:51:50.969+08:00,1775371909968,1775371910969,elephant,elephant_1,medium,tcp,42,5201,18,3,300,0,0,0.0,1.001,1.001,901.867,0,,,igp,igp_default,igp_shortest,igp
2026-04-05T14:51:50.969+08:00,2026-04-05T14:51:51.969+08:00,1775371910969,1775371911969,elephant,elephant_1,medium,tcp,42,5201,18,3,300,0,1,1.001,2.001,1.0,899.667,0,,,igp,igp_default,igp_shortest,igp
2026-04-05T14:51:51.969+08:00,2026-04-05T14:51:52.969+08:00,1775371911969,1775371912969,elephant,elephant_1,medium,tcp,42,5201,18,3,300,0,2,2.001,3.001,0.999,900.158,0,,,igp,igp_default,igp_shortest,igp
2026-04-05T14:51:52.969+08:00,2026-04-05T14:51:53.969+08:00,1775371912969,1775371913969,elephant,elephant_1,medium,tcp,42,5201,18,3,300,0,3,3.001,4.001,1.001,899.025,0,,,igp,igp_default,igp_shortest,igp
2026-04-05T14:51:53.969+08:00,2026-04-05T14:51:54.969+08:00,1775371913969,1775371914969,elephant,elephant_1,medium,tcp,42,5201,18,3,300,0,4,4.001,5.001,1.0,899.838,0,,,igp,igp_default,igp_shortest,igp
2026-04-05T14:51:54.969+08:00,2026-04-05T14:51:55.969+08:00,1775371914969,1775371915969,elephant,elephant_1,medium,tcp,42,5201,18,3,300,0,5,5.001,6.001,1.0,899.693,0,,,igp,igp_default,igp_shortest,igp
2026-04-05T14:51:55.969+08:00,2026-04-05T14:51:56.969+08:00,1775371915969,1775371916969,elephant,elephant_1,medium,tcp,42,5201,18,3,300,0,6,6.001,7.001,1.0,899.677,0,,,igp,igp_default,igp_shortest,igp
2026-04-05T14:51:56.969+08:00,2026-04-05T14:51:57.968+08:00,1775371916969,1775371917968,elephant,elephant_1,medium,tcp,42,5201,18,3,300,0,7,7.001,8.0,0.999,900.463,0,,,igp,igp_default,igp_shortest,igp
2026-04-05T14:51:57.968+08:00,2026-04-05T14:51:58.969+08:00,1775371917968,1775371918969,elephant,elephant_1,medium,tcp,42,5201,18,3,300,0,8,8.0,9.001,1.001,902.037,0,,,igp,igp_default,igp_shortest,igp
2026-04-05T14:51:58.969+08:00,2026-04-05T14:51:59.970+08:00,1775371918969,1775371919970,elephant,elephant_1,medium,tcp,42,5201,18,3,300,0,9,9.001,10.002,1.001,899.216,0,,,igp,igp_default,igp_shortest,igp
2026-04-05T14:51:59.970+08:00,2026-04-05T14:52:00.969+08:00,1775371919970,1775371920969,elephant,elephant_1,medium,tcp,42,5201,18,3,300,0,10,10.002,11.001,0.999,900.161,0,,,igp,igp_default,igp_shortest,igp
2026-04-05T14:52:00.969+08:00,2026-04-05T14:52:01.969+08:00,1775371920969,1775371921969,elephant,elephant_1,medium,tcp,42,5201,18,3,300,0,11,11.001,12.001,1.0,899.655,0,,,igp,igp_default,igp_shortest,igp
2026-04-05T14:52:01.969+08:00,2026-04-05T14:52:02.969+08:00,1775371921969,1775371922969,elephant,elephant_1,medium,tcp,42,5201,18,3,300,0,12,12.001,13.001,1.0,899.675,0,,,igp,igp_default,igp_shortest,igp
2026-04-05T14:52:02.969+08:00,2026-04-05T14:52:03.970+08:00,1775371922969,1775371923970,elephant,elephant_1,medium,tcp,42,5201,18,3,300,0,13,13.001,14.002,1.0,899.256,0,,,igp,igp_default,igp_shortest,igp
2026-04-05T14:52:03.970+08:00,2026-04-05T14:52:04.969+08:00,1775371923970,1775371924969,elephant,elephant_1,medium,tcp,42,5201,18,3,300,0,14,14.002,15.001,0.999,900.137,0,,,igp,igp_default,igp_shortest,igp
2026-04-05T14:52:04.969+08:00,2026-04-05T14:52:05.969+08:00,1775371924969,1775371925969,elephant,elephant_1,medium,tcp,42,5201,18,3,300,0,15,15.001,16.001,1.0,899.612,0,,,igp,igp_default,igp_shortest,igp
2026-04-05T14:52:05.969+08:00,2026-04-05T14:52:06.969+08:00,1775371925969,1775371926969,elephant,elephant_1,medium,tcp,42,5201,18,3,300,0,16,16.001,17.001,1.0,900.793,0,,,igp,igp_default,igp_shortest,igp
2026-04-05T14:52:06.969+08:00,2026-04-05T14:52:07.970+08:00,1775371926969,1775371927970,elephant,elephant_1,medium,tcp,42,5201,18,3,300,0,17,17.001,18.002,1.001,900.264,0,,,igp,igp_default,igp_shortest,igp
2026-04-05T14:52:10.089+08:00,2026-04-05T14:52:11.091+08:00,1775371930089,1775371931091,mice,mice_34,medium,tcp,42,5203,1,1,20,0,0,0.0,1.002,1.002,20.932,0,,,igp,igp_default,igp_shortest,igp
2026-04-05T14:52:09.082+08:00,2026-04-05T14:52:10.083+08:00,1775371929082,1775371930083,mice,mice_33,medium,tcp,42,5202,2,1,20,0,0,0.0,1.001,1.001,20.948,0,,,igp,igp_default,igp_shortest,igp
2026-04-05T14:52:10.083+08:00,2026-04-05T14:52:11.083+08:00,1775371930083,1775371931083,mice,mice_33,medium,tcp,42,5202,2,1,20,0,1,1.001,2.001,1.0,19.931,0,,,igp,igp_default,igp_shortest,igp
2026-04-05T14:52:12.114+08:00,2026-04-05T14:52:13.115+08:00,1775371932114,1775371933115,mice,mice_35,medium,tcp,42,5202,3,1,20,0,0,0.0,1.001,1.001,20.948,0,,,igp,igp_default,igp_shortest,igp
2026-04-05T14:52:13.115+08:00,2026-04-05T14:52:14.115+08:00,1775371933115,1775371934115,mice,mice_35,medium,tcp,42,5202,3,1,20,0,1,1.001,2.001,1.0,19.923,0,,,igp,igp_default,igp_shortest,igp
2026-04-05T14:52:14.115+08:00,2026-04-05T14:52:15.115+08:00,1775371934115,1775371935115,mice,mice_35,medium,tcp,42,5202,3,1,20,0,2,2.001,3.001,1.0,19.922,0,,,igp,igp_default,igp_shortest,igp
2026-04-05T14:52:13.121+08:00,2026-04-05T14:52:14.121+08:00,1775371933121,1775371934121,mice,mice_36,medium,tcp,42,5203,2,1,20,0,0,0.0,1.0,1.0,20.965,0,,,igp,igp_default,igp_shortest,igp
2026-04-05T14:52:14.121+08:00,2026-04-05T14:52:15.121+08:00,1775371934121,1775371935121,mice,mice_36,medium,tcp,42,5203,2,1,20,0,1,1.0,2.0,1.0,19.92,0,,,igp,igp_default,igp_shortest,igp
2026-04-05T14:52:16.139+08:00,2026-04-05T14:52:17.140+08:00,1775371936139,1775371937140,mice,mice_37,medium,tcp,42,5202,2,1,20,0,0,0.0,1.001,1.001,20.948,0,,,igp,igp_default,igp_shortest,igp
2026-04-05T14:52:17.140+08:00,2026-04-05T14:52:18.140+08:00,1775371937140,1775371938140,mice,mice_37,medium,tcp,42,5202,2,1,20,0,1,1.001,2.001,1.0,19.928,0,,,igp,igp_default,igp_shortest,igp
2026-04-05T14:52:17.145+08:00,2026-04-05T14:52:18.146+08:00,1775371937145,1775371938146,mice,mice_38,medium,tcp,42,5203,2,1,20,0,0,0.0,1.001,1.001,20.948,0,,,igp,igp_default,igp_shortest,igp
2026-04-05T14:52:18.146+08:00,2026-04-05T14:52:19.146+08:00,1775371938146,1775371939146,mice,mice_38,medium,tcp,42,5203,2,1,20,0,1,1.001,2.001,1.0,19.917,0,,,igp,igp_default,igp_shortest,igp
2026-04-05T14:52:20.168+08:00,2026-04-05T14:52:21.169+08:00,1775371940168,1775371941169,mice,mice_41,medium,tcp,42,5203,1,1,20,0,0,0.0,1.001,1.001,20.957,0,,,igp,igp_default,igp_shortest,igp
2026-04-05T14:52:18.154+08:00,2026-04-05T14:52:19.155+08:00,1775371938154,1775371939155,mice,mice_39,medium,tcp,42,5204,3,1,20,0,0,0.0,1.001,1.001,20.949,0,,,igp,igp_default,igp_shortest,igp
