interval_start_ts,interval_end_ts,interval_start_epoch_ms,interval_end_epoch_ms,flow_type,event_id,traffic_profile,flow_proto,seed,port,duration_s,parallel,target_bitrate_mbps,rc,interval_index,interval_start_s,interval_end_s,interval_seconds,throughput_mbps,retransmits,jitter_ms,lost_percent,start_active_policy,start_policy_id,start_candidate_path_id,start_elephant_path_hint
2026-04-05T14:15:02.576+08:00,2026-04-05T14:15:03.577+08:00,1775369702576,1775369703577,mice,mice_17,medium,tcp,42,5203,2,1,20,0,1,1.001,2.002,1.0,19.914,0,,,srte_dynamic,policy_r1_h2_v3,path_b,r1-r3-r4
2026-04-05T14:15:02.589+08:00,2026-04-05T14:15:03.590+08:00,1775369702589,1775369703590,mice,mice_18,medium,tcp,42,5202,3,1,20,0,0,0.0,1.001,1.001,20.941,0,,,srte_dynamic,policy_r1_h2_v3,path_b,r1-r3-r4
2026-04-05T14:15:03.590+08:00,2026-04-05T14:15:04.590+08:00,1775369703590,1775369704590,mice,mice_18,medium,tcp,42,5202,3,1,20,0,1,1.001,2.001,0.999,19.941,0,,,srte_dynamic,policy_r1_h2_v3,path_b,r1-r3-r4
2026-04-05T14:15:04.590+08:00,2026-04-05T14:15:05.590+08:00,1775369704590,1775369705590,mice,mice_18,medium,tcp,42,5202,3,1,20,0,2,2.001,3.001,1.001,19.905,0,,,srte_dynamic,policy_r1_h2_v3,path_b,r1-r3-r4
2026-04-05T14:15:04.605+08:00,2026-04-05T14:15:05.606+08:00,1775369704605,1775369705606,mice,mice_20,medium,tcp,42,5203,2,1,20,0,0,0.0,1.001,1.001,20.947,0,,,srte_dynamic,policy_r1_h2_v3,path_b,r1-r3-r4
2026-04-05T14:15:05.606+08:00,2026-04-05T14:15:06.607+08:00,1775369705606,1775369706607,mice,mice_20,medium,tcp,42,5203,2,1,20,0,1,1.001,2.002,1.001,19.909,0,,,srte_dynamic,policy_r1_h2_v3,path_b,r1-r3-r4
2026-04-05T14:15:03.595+08:00,2026-04-05T14:15:04.596+08:00,1775369703595,1775369704596,mice,mice_19,medium,tcp,42,5204,3,1,20,0,0,0.0,1.001,1.001,20.957,0,,,srte_dynamic,policy_r1_h2_v3,path_b,r1-r3-r4
2026-04-05T14:15:04.596+08:00,2026-04-05T14:15:05.596+08:00,1775369704596,1775369705596,mice,mice_19,medium,tcp,42,5204,3,1,20,0,1,1.001,2.001,1.0,19.915,0,,,srte_dynamic,policy_r1_h2_v3,path_b,r1-r3-r4
2026-04-05T14:15:05.596+08:00,2026-04-05T14:15:06.596+08:00,1775369705596,1775369706596,mice,mice_19,medium,tcp,42,5204,3,1,20,0,2,2.001,3.001,1.0,19.923,0,,,srte_dynamic,policy_r1_h2_v3,path_b,r1-r3-r4
2026-04-05T14:15:07.623+08:00,2026-04-05T14:15:08.624+08:00,1775369707623,1775369708624,mice,mice_21,medium,tcp,42,5202,2,1,20,0,0,0.0,1.001,1.001,20.947,0,,,srte_dynamic,policy_r1_h2_v3,path_b,r1-r3-r4
2026-04-05T14:15:08.624+08:00,2026-04-05T14:15:09.624+08:00,1775369708624,1775369709624,mice,mice_21,medium,tcp,42,5202,2,1,20,0,1,1.001,2.001,1.0,19.916,0,,,srte_dynamic,policy_r1_h2_v3,path_b,r1-r3-r4
2026-04-05T14:15:09.638+08:00,2026-04-05T14:15:10.639+08:00,1775369709638,1775369710639,mice,mice_22,medium,tcp,42,5203,1,1,20,0,0,0.0,1.001,1.001,20.945,0,,,srte_dynamic,policy_r1_h2_v3,path_b,r1-r3-r4
2026-04-05T14:15:10.645+08:00,2026-04-05T14:15:11.646+08:00,1775369710645,1775369711646,mice,mice_23,medium,tcp,42,5202,2,1,20,0,0,0.0,1.001,1.001,20.959,0,,,srte_dynamic,policy_r1_h2_v3,path_b,r1-r3-r4
2026-04-05T14:15:11.646+08:00,2026-04-05T14:15:12.646+08:00,1775369711646,1775369712646,mice,mice_23,medium,tcp,42,5202,2,1,20,0,1,1.001,2.001,1.001,19.905,0,,,srte_dynamic,policy_r1_h2_v3,path_b,r1-r3-r4
2026-04-05T14:15:11.658+08:00,2026-04-05T14:15:12.659+08:00,1775369711658,1775369712659,mice,mice_24,medium,tcp,42,5203,1,1,20,0,0,0.0,1.001,1.001,20.945,0,,,srte_dynamic,policy_r1_h2_v3,path_b,r1-r3-r4
2026-04-05T14:15:13.674+08:00,2026-04-05T14:15:14.676+08:00,1775369713674,1775369714676,mice,mice_25,medium,tcp,42,5202,2,1,20,0,0,0.0,1.002,1.002,20.938,0,,,srte_dynamic,policy_r1_h2_v3,path_b,r1-r3-r4
2026-04-05T14:15:14.676+08:00,2026-04-05T14:15:15.675+08:00,1775369714676,1775369715675,mice,mice_25,medium,tcp,42,5202,2,1,20,0,1,1.002,2.001,1.0,19.927,0,,,srte_dynamic,policy_r1_h2_v3,path_b,r1-r3-r4
2026-04-05T14:15:16.697+08:00,2026-04-05T14:15:17.697+08:00,1775369716697,1775369717697,mice,mice_27,medium,tcp,42,5202,1,1,20,0,0,0.0,1.0,1.0,20.965,0,,,srte_dynamic,policy_r1_h2_v3,path_b,r1-r3-r4
2026-04-05T14:15:15.687+08:00,2026-04-05T14:15:16.688+08:00,1775369715687,1775369716688,mice,mice_26,medium,tcp,42,5203,3,1,20,0,0,0.0,1.001,1.001,20.949,0,,,srte_dynamic,policy_r1_h2_v3,path_b,r1-r3-r4
2026-04-05T14:15:16.688+08:00,2026-04-05T14:15:17.689+08:00,1775369716688,1775369717689,mice,mice_26,medium,tcp,42,5203,3,1,20,0,1,1.001,2.002,1.001,19.912,0,,,srte_dynamic,policy_r1_h2_v3,path_b,r1-r3-r4
2026-04-05T14:15:17.689+08:00,2026-04-05T14:15:18.688+08:00,1775369717689,1775369718688,mice,mice_26,medium,tcp,42,5203,3,1,20,0,2,2.002,3.001,1.0,19.931,0,,,srte_dynamic,policy_r1_h2_v3,path_b,r1-r3-r4
2026-04-05T14:15:20.745+08:00,2026-04-05T14:15:21.746+08:00,1775369720745,1775369721746,mice,mice_29,medium,tcp,42,5203,1,1,20,0,0,0.0,1.001,1.001,20.947,0,,,srte_dynamic,policy_r1_h2_v3,path_b,r1-r3-r4
2026-04-05T14:15:18.721+08:00,2026-04-05T14:15:19.722+08:00,1775369718721,1775369719722,mice,mice_28,medium,tcp,42,5202,3,1,20,0,0,0.0,1.001,1.001,20.948,0,,,srte_dynamic,policy_r1_h2_v3,path_b,r1-r3-r4
2026-04-05T14:15:19.722+08:00,2026-04-05T14:15:20.722+08:00,1775369719722,1775369720722,mice,mice_28,medium,tcp,42,5202,3,1,20,0,1,1.001,2.001,1.0,19.93,0,,,srte_dynamic,policy_r1_h2_v3,path_b,r1-r3-r4
2026-04-05T14:15:20.722+08:00,2026-04-05T14:15:21.722+08:00,1775369720722,1775369721722,mice,mice_28,medium,tcp,42,5202,3,1,20,0,2,2.001,3.001,1.0,19.919,0,,,srte_dynamic,policy_r1_h2_v3,path_b,r1-r3-r4
2026-04-05T14:15:21.766+08:00,2026-04-05T14:15:22.767+08:00,1775369721766,1775369722767,mice,mice_30,medium,tcp,42,5204,2,1,20,0,0,0.0,1.001,1.001,20.949,0,,,srte_dynamic,policy_r1_h2_v3,path_b,r1-r3-r4
2026-04-05T14:15:22.767+08:00,2026-04-05T14:15:23.768+08:00,1775369722767,1775369723768,mice,mice_30,medium,tcp,42,5204,2,1,20,0,1,1.001,2.002,1.0,19.913,0,,,srte_dynamic,policy_r1_h2_v3,path_b,r1-r3-r4
2026-04-05T14:15:24.785+08:00,2026-04-05T14:15:25.786+08:00,1775369724785,1775369725786,mice,mice_31,medium,tcp,42,5202,1,1,20,0,0,0.0,1.001,1.001,20.947,0,,,srte_dynamic,policy_r1_h2_v3,path_b,r1-r3-r4
2026-04-05T14:15:27.816+08:00,2026-04-05T14:15:28.817+08:00,1775369727816,1775369728817,mice,mice_32,medium,tcp,42,5202,1,1,20,0,0,0.0,1.001,1.001,20.95,0,,,srte_dynamic,policy_r1_h2_v3,path_b,r1-r3-r4
2026-04-05T14:15:12.665+08:00,2026-04-05T14:15:13.665+08:00,1775369712665,1775369713665,elephant,elephant_1,medium,tcp,42,5201,18,3,300,0,0,0.0,1.0,1.0,902.693,0,,,srte_dynamic,policy_r1_h2_v3,path_b,r1-r3-r4
2026-04-05T14:15:13.665+08:00,2026-04-05T14:15:14.666+08:00,1775369713665,1775369714666,elephant,elephant_1,medium,tcp,42,5201,18,3,300,0,1,1.0,2.001,1.001,898.812,0,,,srte_dynamic,policy_r1_h2_v3,path_b,r1-r3-r4
2026-04-05T14:15:14.666+08:00,2026-04-05T14:15:15.666+08:00,1775369714666,1775369715666,elephant,elephant_1,medium,tcp,42,5201,18,3,300,0,2,2.001,3.001,1.0,899.738,0,,,srte_dynamic,policy_r1_h2_v3,path_b,r1-r3-r4
2026-04-05T14:15:15.666+08:00,2026-04-05T14:15:16.666+08:00,1775369715666,1775369716666,elephant,elephant_1,medium,tcp,42,5201,18,3,300,0,3,3.001,4.001,1.0,899.656,0,,,srte_dynamic,policy_r1_h2_v3,path_b,r1-r3-r4
2026-04-05T14:15:16.666+08:00,2026-04-05T14:15:17.666+08:00,1775369716666,1775369717666,elephant,elephant_1,medium,tcp,42,5201,18,3,300,0,4,4.001,5.001,1.0,899.511,0,,,srte_dynamic,policy_r1_h2_v3,path_b,r1-r3-r4
2026-04-05T14:15:17.666+08:00,2026-04-05T14:15:18.666+08:00,1775369717666,1775369718666,elephant,elephant_1,medium,tcp,42,5201,18,3,300,0,5,5.001,6.001,1.0,899.698,0,,,srte_dynamic,policy_r1_h2_v3,path_b,r1-r3-r4
2026-04-05T14:15:18.666+08:00,2026-04-05T14:15:19.666+08:00,1775369718666,1775369719666,elephant,elephant_1,medium,tcp,42,5201,18,3,300,0,6,6.001,7.001,1.0,899.797,0,,,srte_dynamic,policy_r1_h2_v3,path_b,r1-r3-r4
2026-04-05T14:15:19.666+08:00,2026-04-05T14:15:20.666+08:00,1775369719666,1775369720666,elephant,elephant_1,medium,tcp,42,5201,18,3,300,0,7,7.001,8.001,1.0,901.798,0,,,srte_dynamic,policy_r1_h2_v3,path_b,r1-r3-r4
2026-04-05T14:15:20.666+08:00,2026-04-05T14:15:21.665+08:00,1775369720666,1775369721665,elephant,elephant_1,medium,tcp,42,5201,18,3,300,0,8,8.001,9.0,0.999,897.064,0,,,srte_dynamic,policy_r1_h2_v3,path_b,r1-r3-r4
2026-04-05T14:15:21.665+08:00,2026-04-05T14:15:22.666+08:00,1775369721665,1775369722666,elephant,elephant_1,medium,tcp,42,5201,18,3,300,0,9,9.0,10.001,1.0,898.549,0,,,srte_dynamic,policy_r1_h2_v3,path_b,r1-r3-r4
2026-04-05T14:15:22.666+08:00,2026-04-05T14:15:23.666+08:00,1775369722666,1775369723666,elephant,elephant_1,medium,tcp,42,5201,18,3,300,0,10,10.001,11.001,1.001,899.197,0,,,srte_dynamic,policy_r1_h2_v3,path_b,r1-r3-r4
2026-04-05T14:15:23.666+08:00,2026-04-05T14:15:24.666+08:00,1775369723666,1775369724666,elephant,elephant_1,medium,tcp,42,5201,18,3,300,0,11,11.001,12.001,1.0,899.694,0,,,srte_dynamic,policy_r1_h2_v3,path_b,r1-r3-r4
2026-04-05T14:15:24.666+08:00,2026-04-05T14:15:25.666+08:00,1775369724666,1775369725666,elephant,elephant_1,medium,tcp,42,5201,18,3,300,0,12,12.001,13.001,1.0,899.882,0,,,srte_dynamic,policy_r1_h2_v3,path_b,r1-r3-r4
2026-04-05T14:15:25.666+08:00,2026-04-05T14:15:26.666+08:00,1775369725666,1775369726666,elephant,elephant_1,medium,tcp,42,5201,18,3,300,0,13,13.001,14.001,1.0,899.488,0,,,srte_dynamic,policy_r1_h2_v3,path_b,r1-r3-r4
