timestamp,wall_time_epoch_ms,sample_id,experiment_id,elapsed_s,dt_s,state_read_ok,mode,traffic_profile,active_policy,policy_id,candidate_path_id,policy_seq,decision_id,reroute_event,cooldown_active,event,event_ts,cooldown_until,elephant_path_hint,elephant_flow_id,elephant_topk_rank,ingress_node,segment_list,controller_epoch_s,gain_mlu_pct,gain_rtt_ms,ping_src,ping_dst,ping_cmd_ok,ping_ok,ping_sent,ping_received,ping_reply_count,ping_loss_pct,ping_rtts_ms,ping_rtt_min_ms,ping_rtt_avg_ms,ping_rtt_max_ms,ping_rtt_mdev_ms,ping_rtt_p50_ms,ping_rtt_p95_ms,ping_rtt_p99_ms,router,iface,counter_cmd_ok,counter_read_ok,counter_reset,qdisc_cmd_ok,qdisc_read_ok,link_capacity_mbps,missing_capacity,rx_bytes,tx_bytes,rx_packets,tx_packets,rx_dropped,tx_dropped,rx_errors,tx_errors,rx_delta_bytes,tx_delta_bytes,rx_delta_packets,tx_delta_packets,rx_drop_delta,tx_drop_delta,rx_err_delta,tx_err_delta,rx_mbps,tx_mbps,rx_pps,tx_pps,util_pct,dominant_egress_iface,qdisc_kind,qdisc_backlog_bytes,qdisc_backlog_pkts,qdisc_drops,qdisc_requeues,qdisc_overlimits,qdisc_drop_delta,qdisc_requeue_delta,qdisc_overlimit_delta,network_mlu_pct,util_threshold_pct,is_hot_link
2026-04-05T14:50:43.279,1775371843279,0,exp_igp_medium_seed42,0.001,0.001,1,baseline,medium,igp,igp_default,igp_shortest,0,baseline_igp_seed42,0,0,none,,,igp,,,r1,,0,,,clab-srte4-h1,192.168.4.2,1,1,5,5,5,0.0,0.552;0.224;0.075;0.180;0.078,0.075,0.221,0.552,0.174,0.18,0.486,0.539,clab-srte4-r1,eth1,1,1,0,1,1,1000.0,0,910253095,331402,13737669,4019,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,idle,noqueue,0,0,0,0,0,0,0,0,0.0,70.0,0
2026-04-05T14:50:43.279,1775371843279,0,exp_igp_medium_seed42,0.001,0.001,1,baseline,medium,igp,igp_default,igp_shortest,0,baseline_igp_seed42,0,0,none,,,igp,,,r1,,0,,,clab-srte4-h1,192.168.4.2,1,1,5,5,5,0.0,0.552;0.224;0.075;0.180;0.078,0.075,0.221,0.552,0.174,0.18,0.486,0.539,clab-srte4-r1,eth2,1,1,0,1,1,1000.0,0,336580,681420095936,4028,72300822,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,idle,noqueue,0,0,0,0,0,0,0,0,0.0,70.0,0
2026-04-05T14:50:43.279,1775371843279,0,exp_igp_medium_seed42,0.001,0.001,1,baseline,medium,igp,igp_default,igp_shortest,0,baseline_igp_seed42,0,0,none,,,igp,,,r1,,0,,,clab-srte4-h1,192.168.4.2,1,1,5,5,5,0.0,0.552;0.224;0.075;0.180;0.078,0.075,0.221,0.552,0.174,0.18,0.486,0.539,clab-srte4-r2,eth1,1,1,0,1,1,1000.0,0,331402,910253095,4019,13737669,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,idle,noqueue,0,0,0,0,0,0,0,0,0.0,70.0,0
2026-04-05T14:50:43.279,1775371843279,0,exp_igp_medium_seed42,0.001,0.001,1,baseline,medium,igp,igp_default,igp_shortest,0,baseline_igp_seed42,0,0,none,,,igp,,,r1,,0,,,clab-srte4-h1,192.168.4.2,1,1,5,5,5,0.0,0.552;0.224;0.075;0.180;0.078,0.075,0.221,0.552,0.174,0.18,0.486,0.539,clab-srte4-r2,eth2,1,1,0,1,1,1000.0,0,910253342,332180,13737671,4020,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,idle,noqueue,0,0,0,0,0,0,0,0,0.0,70.0,0
2026-04-05T14:50:43.279,1775371843279,0,exp_igp_medium_seed42,0.001,0.001,1,baseline,medium,igp,igp_default,igp_shortest,0,baseline_igp_seed42,0,0,none,,,igp,,,r1,,0,,,clab-srte4-h1,192.168.4.2,1,1,5,5,5,0.0,0.552;0.224;0.075;0.180;0.078,0.075,0.221,0.552,0.174,0.18,0.486,0.539,clab-srte4-r3,eth1,1,1,0,1,1,1000.0,0,681420095936,336580,72300822,4028,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,idle,noqueue,0,0,0,0,0,0,0,0,0.0,70.0,0
2026-04-05T14:50:43.279,1775371843279,0,exp_igp_medium_seed42,0.001,0.001,1,baseline,medium,igp,igp_default,igp_shortest,0,baseline_igp_seed42,0,0,none,,,igp,,,r1,,0,,,clab-srte4-h1,192.168.4.2,1,1,5,5,5,0.0,0.552;0.224;0.075;0.180;0.078,0.075,0.221,0.552,0.174,0.18,0.486,0.539,clab-srte4-r3,eth2,1,1,0,1,1,1000.0,0,331688,681420009166,4014,72300803,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,idle,noqueue,0,0,0,0,0,0,0,0,0.0,70.0,0
2026-04-05T14:50:43.279,1775371843279,0,exp_igp_medium_seed42,0.001,0.001,1,baseline,medium,igp,igp_default,igp_shortest,0,baseline_igp_seed42,0,0,none,,,igp,,,r1,,0,,,clab-srte4-h1,192.168.4.2,1,1,5,5,5,0.0,0.552;0.224;0.075;0.180;0.078,0.075,0.221,0.552,0.174,0.18,0.486,0.539,clab-srte4-r4,eth1,1,1,0,1,1,1000.0,0,332180,910253342,4020,13737671,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,idle,noqueue,0,0,0,0,0,0,0,0,0.0,70.0,0
2026-04-05T14:50:43.279,1775371843279,0,exp_igp_medium_seed42,0.001,0.001,1,baseline,medium,igp,igp_default,igp_shortest,0,baseline_igp_seed42,0,0,none,,,igp,,,r1,,0,,,clab-srte4-h1,192.168.4.2,1,1,5,5,5,0.0,0.552;0.224;0.075;0.180;0.078,0.075,0.221,0.552,0.174,0.18,0.486,0.539,clab-srte4-r4,eth2,1,1,0,1,1,1000.0,0,681420009166,331688,72300803,4014,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,idle,noqueue,0,0,0,0,0,0,0,0,0.0,70.0,0
2026-04-05T14:50:45.358,1775371845358,1,exp_igp_medium_seed42,2.081,2.08,1,baseline,medium,igp,igp_default,igp_shortest,0,baseline_igp_seed42,0,0,none,,,igp,,,r1,,0,,,clab-srte4-h1,192.168.4.2,1,1,5,5,5,0.0,0.103;0.276;0.063;0.059;0.066,0.059,0.113,0.276,0.082,0.066,0.241,0.269,clab-srte4-r1,eth1,1,1,0,1,1,1000.0,0,910253585,331402,13737674,4019,0,0,0,0,490,0,5,0,0,0,0,0,0.002,0.0,2.404,0.0,0.0,idle,noqueue,0,0,0,0,0,0,0,0,0.0,70.0,0
2026-04-05T14:50:45.358,1775371845358,1,exp_igp_medium_seed42,2.081,2.08,1,baseline,medium,igp,igp_default,igp_shortest,0,baseline_igp_seed42,0,0,none,,,igp,,,r1,,0,,,clab-srte4-h1,192.168.4.2,1,1,5,5,5,0.0,0.103;0.276;0.063;0.059;0.066,0.059,0.113,0.276,0.082,0.066,0.241,0.269,clab-srte4-r1,eth2,1,1,0,1,1,1000.0,0,336580,681420096426,4028,72300827,0,0,0,0,0,490,0,5,0,0,0,0,0.0,0.002,0.0,2.404,0.0,idle,noqueue,0,0,0,0,0,0,0,0,0.0,70.0,0
