timestamp,wall_time_epoch_ms,sample_id,experiment_id,elapsed_s,dt_s,probe_label,ping_src,ping_dst,ping_cmd_ok,ping_ok,ping_sent,ping_received,ping_reply_count,ping_loss_pct,ping_rtts_ms,ping_rtt_min_ms,ping_rtt_avg_ms,ping_rtt_max_ms,ping_rtt_mdev_ms,ping_rtt_p50_ms,ping_rtt_p95_ms,ping_rtt_p99_ms
2026-04-06T12:11:49.556,1775448709556,11,exp_ml_run1,31.492,3.194,h2_to_h1,clab-srte8-h2,192.168.1.2,1,1,5,5,5,0.0,0.076;0.068;0.520;0.070;0.064,0.064,0.159,0.52,0.18,0.07,0.431,0.502
2026-04-06T12:11:53.025,1775448713025,12,exp_ml_run1,34.961,3.469,h1_to_h2,clab-srte8-h1,192.168.8.2,1,1,5,5,5,0.0,0.052;0.106;0.083;0.693;0.163,0.052,0.219,0.693,0.239,0.106,0.587,0.672
2026-04-06T12:11:53.025,1775448713025,12,exp_ml_run1,34.961,3.469,h2_to_h1,clab-srte8-h2,192.168.1.2,1,1,5,5,5,0.0,0.095;0.511;0.089;0.103;0.119,0.089,0.183,0.511,0.164,0.103,0.433,0.495
2026-04-06T12:11:55.782,1775448715782,13,exp_ml_run1,37.718,2.757,h1_to_h2,clab-srte8-h1,192.168.8.2,1,1,5,5,5,0.0,0.057;0.067;0.066;0.094;0.140,0.057,0.084,0.14,0.03,0.067,0.131,0.138
2026-04-06T12:11:55.782,1775448715782,13,exp_ml_run1,37.718,2.757,h2_to_h1,clab-srte8-h2,192.168.1.2,1,1,5,5,5,0.0,0.065;0.067;0.035;0.073;0.112,0.035,0.07,0.112,0.024,0.067,0.104,0.11
2026-04-06T12:11:58.570,1775448718570,14,exp_ml_run1,40.505,2.787,h1_to_h2,clab-srte8-h1,192.168.8.2,1,1,5,5,5,0.0,0.061;0.043;0.071;0.069;0.091,0.043,0.067,0.091,0.015,0.069,0.087,0.09
2026-04-06T12:11:58.570,1775448718570,14,exp_ml_run1,40.505,2.787,h2_to_h1,clab-srte8-h2,192.168.1.2,1,1,5,5,5,0.0,0.225;0.067;0.044;0.040;0.096,0.04,0.094,0.225,0.068,0.067,0.199,0.22
2026-04-06T12:12:01.335,1775448721335,15,exp_ml_run1,43.271,2.765,h1_to_h2,clab-srte8-h1,192.168.8.2,1,1,5,5,5,0.0,0.099;0.052;0.129;0.048;0.055,0.048,0.076,0.129,0.032,0.055,0.123,0.128
2026-04-06T12:12:01.335,1775448721335,15,exp_ml_run1,43.271,2.765,h2_to_h1,clab-srte8-h2,192.168.1.2,1,1,5,5,5,0.0,0.099;0.135;0.214;0.050;0.035,0.035,0.106,0.214,0.064,0.099,0.198,0.211
2026-04-06T12:12:04.820,1775448724820,16,exp_ml_run1,46.756,3.485,h1_to_h2,clab-srte8-h1,192.168.8.2,1,1,5,5,5,0.0,0.235;0.047;0.092;0.049;0.186,0.047,0.121,0.235,0.075,0.092,0.225,0.233
2026-04-06T12:12:04.820,1775448724820,16,exp_ml_run1,46.756,3.485,h2_to_h1,clab-srte8-h2,192.168.1.2,1,1,5,5,5,0.0,0.146;0.163;0.312;0.113;0.046,0.046,0.156,0.312,0.087,0.146,0.282,0.306
2026-04-06T12:12:07.868,1775448727868,17,exp_ml_run1,49.804,3.048,h1_to_h2,clab-srte8-h1,192.168.8.2,1,1,5,5,5,0.0,1.140;0.065;0.140;0.053;0.110,0.053,0.3,1.135,0.418,0.11,0.94,1.1
2026-04-06T12:12:07.868,1775448727868,17,exp_ml_run1,49.804,3.048,h2_to_h1,clab-srte8-h2,192.168.1.2,1,1,5,5,5,0.0,0.078;0.082;0.218;0.046;0.106,0.046,0.106,0.218,0.059,0.082,0.196,0.214
2026-04-06T12:12:11.221,1775448731221,18,exp_ml_run1,53.156,3.353,h1_to_h2,clab-srte8-h1,192.168.8.2,1,1,5,5,5,0.0,0.054;0.085;0.078;0.174;0.070,0.054,0.092,0.174,0.042,0.078,0.156,0.17
2026-04-06T12:12:11.221,1775448731221,18,exp_ml_run1,53.156,3.353,h2_to_h1,clab-srte8-h2,192.168.1.2,1,1,5,5,5,0.0,0.062;0.072;0.060;0.043;0.091,0.043,0.065,0.091,0.015,0.062,0.087,0.09
2026-04-06T12:12:14.111,1775448734111,19,exp_ml_run1,56.047,2.891,h1_to_h2,clab-srte8-h1,192.168.8.2,1,1,5,5,5,0.0,0.079;0.078;0.252;0.069;0.077,0.069,0.111,0.252,0.07,0.078,0.217,0.245
2026-04-06T12:12:14.111,1775448734111,19,exp_ml_run1,56.047,2.891,h2_to_h1,clab-srte8-h2,192.168.1.2,1,1,5,5,5,0.0,0.105;0.087;0.063;0.063;0.078,0.063,0.079,0.105,0.015,0.078,0.101,0.104
2026-04-06T12:12:17.073,1775448737073,20,exp_ml_run1,59.009,2.962,h1_to_h2,clab-srte8-h1,192.168.8.2,1,1,5,5,5,0.0,0.095;0.128;0.198;0.173;0.109,0.095,0.14,0.198,0.038,0.128,0.193,0.197
2026-04-06T12:12:17.073,1775448737073,20,exp_ml_run1,59.009,2.962,h2_to_h1,clab-srte8-h2,192.168.1.2,1,1,5,5,5,0.0,0.510;0.334;0.080;0.323;0.167,0.08,0.282,0.51,0.148,0.323,0.475,0.503
2026-04-06T12:12:20.238,1775448740238,21,exp_ml_run1,62.174,3.165,h1_to_h2,clab-srte8-h1,192.168.8.2,1,1,5,5,5,0.0,0.102;0.099;0.081;0.268;0.112,0.081,0.132,0.268,0.068,0.102,0.237,0.262
2026-04-06T12:12:20.238,1775448740238,21,exp_ml_run1,62.174,3.165,h2_to_h1,clab-srte8-h2,192.168.1.2,1,1,5,5,5,0.0,0.087;0.089;0.075;0.107;0.151,0.075,0.101,0.151,0.026,0.089,0.142,0.149
2026-04-06T12:12:23.226,1775448743226,22,exp_ml_run1,65.162,2.987,h1_to_h2,clab-srte8-h1,192.168.8.2,1,1,5,5,5,0.0,0.575;0.179;0.071;0.058;0.068,0.058,0.19,0.575,0.197,0.071,0.496,0.559
2026-04-06T12:12:23.226,1775448743226,22,exp_ml_run1,65.162,2.987,h2_to_h1,clab-srte8-h2,192.168.1.2,1,1,5,5,5,0.0,0.371;0.175;0.088;0.048;0.230,0.048,0.182,0.371,0.113,0.175,0.343,0.365
2026-04-06T12:12:26.184,1775448746184,23,exp_ml_run1,68.12,2.959,h1_to_h2,clab-srte8-h1,192.168.8.2,1,1,5,5,5,0.0,0.073;0.090;0.077;0.046;0.094,0.046,0.076,0.094,0.016,0.077,0.093,0.094
2026-04-06T12:12:26.184,1775448746184,23,exp_ml_run1,68.12,2.959,h2_to_h1,clab-srte8-h2,192.168.1.2,1,1,5,5,5,0.0,0.666;0.075;0.051;0.081;0.142,0.051,0.203,0.666,0.233,0.081,0.561,0.645
2026-04-06T12:12:29.785,1775448749785,24,exp_ml_run1,71.721,3.601,h1_to_h2,clab-srte8-h1,192.168.8.2,1,1,5,5,5,0.0,0.100;0.070;0.036;0.041;0.036,0.036,0.056,0.1,0.025,0.041,0.094,0.099
2026-04-06T12:12:29.785,1775448749785,24,exp_ml_run1,71.721,3.601,h2_to_h1,clab-srte8-h2,192.168.1.2,1,1,5,5,5,0.0,0.218;0.182;0.046;0.044;0.040,0.04,0.106,0.218,0.077,0.046,0.211,0.217
2026-04-06T12:12:33.286,1775448753286,25,exp_ml_run1,75.222,3.501,h1_to_h2,clab-srte8-h1,192.168.8.2,1,1,5,5,5,0.0,0.435;0.108;0.054;0.144;0.208,0.054,0.189,0.435,0.132,0.144,0.39,0.426
2026-04-06T12:12:33.286,1775448753286,25,exp_ml_run1,75.222,3.501,h2_to_h1,clab-srte8-h2,192.168.1.2,1,1,5,5,5,0.0,0.406;0.072;0.076;0.112;0.126,0.072,0.158,0.406,0.125,0.112,0.35,0.395
2026-04-06T12:12:37.867,1775448757867,26,exp_ml_run1,79.803,4.581,h1_to_h2,clab-srte8-h1,192.168.8.2,1,1,5,5,5,0.0,0.103;0.194;0.130;0.158;0.217,0.103,0.16,0.217,0.041,0.158,0.212,0.216
2026-04-06T12:12:37.867,1775448757867,26,exp_ml_run1,79.803,4.581,h2_to_h1,clab-srte8-h2,192.168.1.2,1,1,5,5,5,0.0,0.181;0.223;0.076;0.074;0.057,0.057,0.122,0.223,0.066,0.076,0.215,0.221
2026-04-06T12:12:42.397,1775448762397,27,exp_ml_run1,84.332,4.53,h1_to_h2,clab-srte8-h1,192.168.8.2,1,1,5,5,5,0.0,0.103;0.040;0.136;0.075;0.110,0.04,0.092,0.136,0.032,0.103,0.131,0.135
2026-04-06T12:12:42.397,1775448762397,27,exp_ml_run1,84.332,4.53,h2_to_h1,clab-srte8-h2,192.168.1.2,1,1,5,5,5,0.0,0.377;0.426;0.189;0.071;0.108,0.071,0.234,0.426,0.142,0.189,0.416,0.424
2026-04-06T12:12:46.342,1775448766342,28,exp_ml_run1,88.278,3.946,h1_to_h2,clab-srte8-h1,192.168.8.2,1,1,5,5,5,0.0,0.559;0.390;0.069;0.078;0.099,0.069,0.239,0.559,0.199,0.099,0.525,0.552
2026-04-06T12:12:46.342,1775448766342,28,exp_ml_run1,88.278,3.946,h2_to_h1,clab-srte8-h2,192.168.1.2,1,1,5,5,5,0.0,0.077;0.068;0.063;0.065;0.070,0.063,0.068,0.077,0.004,0.068,0.076,0.077
2026-04-06T12:12:49.254,1775448769255,29,exp_ml_run1,91.19,2.912,h1_to_h2,clab-srte8-h1,192.168.8.2,1,1,5,5,5,0.0,0.108;0.088;0.062;0.264;0.092,0.062,0.122,0.264,0.072,0.092,0.233,0.258
2026-04-06T12:12:49.254,1775448769255,29,exp_ml_run1,91.19,2.912,h2_to_h1,clab-srte8-h2,192.168.1.2,1,1,5,5,5,0.0,0.296;0.125;0.693;0.378;0.090,0.09,0.316,0.693,0.216,0.296,0.63,0.68
2026-04-06T12:12:52.226,1775448772226,30,exp_ml_run1,94.161,2.971,h1_to_h2,clab-srte8-h1,192.168.8.2,1,1,5,5,5,0.0,0.101;0.065;0.066;0.066;0.086,0.065,0.076,0.101,0.014,0.066,0.098,0.1
2026-04-06T12:12:52.226,1775448772226,30,exp_ml_run1,94.161,2.971,h2_to_h1,clab-srte8-h2,192.168.1.2,1,1,5,5,5,0.0,0.080;0.068;0.202;0.067;0.071,0.067,0.097,0.202,0.052,0.071,0.178,0.197
2026-04-06T12:12:56.107,1775448776107,31,exp_ml_run1,98.043,3.881,h1_to_h2,clab-srte8-h1,192.168.8.2,1,1,5,5,5,0.0,0.176;0.098;0.034;0.037;0.071,0.034,0.083,0.176,0.052,0.071,0.16,0.173
2026-04-06T12:12:56.107,1775448776107,31,exp_ml_run1,98.043,3.881,h2_to_h1,clab-srte8-h2,192.168.1.2,1,1,5,5,5,0.0,0.052;0.038;0.113;0.071;0.038,0.038,0.062,0.113,0.028,0.052,0.105,0.111
2026-04-06T12:12:58.919,1775448778919,32,exp_ml_run1,100.855,2.812,h1_to_h2,clab-srte8-h1,192.168.8.2,1,1,5,5,5,0.0,0.172;0.042;0.197;0.074;0.106,0.042,0.118,0.197,0.058,0.106,0.192,0.196
2026-04-06T12:12:58.919,1775448778919,32,exp_ml_run1,100.855,2.812,h2_to_h1,clab-srte8-h2,192.168.1.2,1,1,5,5,5,0.0,0.183;0.043;0.692;0.054;0.096,0.043,0.213,0.692,0.244,0.096,0.59,0.672
2026-04-06T12:13:01.756,1775448781756,33,exp_ml_run1,103.691,2.837,h1_to_h2,clab-srte8-h1,192.168.8.2,1,1,5,5,5,0.0,0.075;0.050;0.119;0.073;0.047,0.047,0.072,0.119,0.025,0.073,0.11,0.117
2026-04-06T12:13:01.756,1775448781756,33,exp_ml_run1,103.691,2.837,h2_to_h1,clab-srte8-h2,192.168.1.2,1,1,5,5,5,0.0,0.096;0.086;0.119;0.050;0.083,0.05,0.086,0.119,0.022,0.086,0.114,0.118
2026-04-06T12:13:04.929,1775448784929,34,exp_ml_run1,106.864,3.173,h1_to_h2,clab-srte8-h1,192.168.8.2,1,1,5,5,5,0.0,0.068;0.047;0.062;0.042;0.052,0.042,0.054,0.068,0.009,0.052,0.067,0.068
2026-04-06T12:13:04.929,1775448784929,34,exp_ml_run1,106.864,3.173,h2_to_h1,clab-srte8-h2,192.168.1.2,1,1,5,5,5,0.0,0.239;0.037;0.361;0.227;0.172,0.037,0.207,0.361,0.105,0.227,0.337,0.356
2026-04-06T12:13:08.237,1775448788237,35,exp_ml_run1,110.173,3.308,h1_to_h2,clab-srte8-h1,192.168.8.2,1,1,5,5,5,0.0,0.087;0.143;0.117;0.054;0.098,0.054,0.099,0.143,0.029,0.098,0.138,0.142
2026-04-06T12:13:08.237,1775448788237,35,exp_ml_run1,110.173,3.308,h2_to_h1,clab-srte8-h2,192.168.1.2,1,1,5,5,5,0.0,0.046;0.046;0.068;0.071;0.049,0.046,0.056,0.071,0.011,0.049,0.07,0.071
2026-04-06T12:13:11.051,1775448791051,36,exp_ml_run1,112.987,2.814,h1_to_h2,clab-srte8-h1,192.168.8.2,1,1,5,5,5,0.0,0.086;0.073;0.496;0.115;0.048,0.048,0.163,0.496,0.167,0.086,0.42,0.481
2026-04-06T12:13:11.051,1775448791051,36,exp_ml_run1,112.987,2.814,h2_to_h1,clab-srte8-h2,192.168.1.2,1,1,5,5,5,0.0,0.148;0.147;0.105;0.143;0.424,0.105,0.193,0.424,0.116,0.147,0.369,0.413
2026-04-06T12:13:14.349,1775448794349,37,exp_ml_run1,116.284,3.297,h1_to_h2,clab-srte8-h1,192.168.8.2,1,1,5,5,5,0.0,0.241;0.094;0.158;0.119;0.095,0.094,0.141,0.241,0.054,0.119,0.224,0.238
2026-04-06T12:13:14.349,1775448794349,37,exp_ml_run1,116.284,3.297,h2_to_h1,clab-srte8-h2,192.168.1.2,1,1,5,5,5,0.0,0.131;0.105;0.098;0.068;0.039,0.039,0.088,0.131,0.031,0.098,0.126,0.13
2026-04-06T12:13:17.576,1775448797576,38,exp_ml_run1,119.511,3.227,h1_to_h2,clab-srte8-h1,192.168.8.2,1,1,5,5,5,0.0,0.228;0.072;0.333;0.071;0.148,0.071,0.17,0.333,0.099,0.148,0.312,0.329
2026-04-06T12:13:17.576,1775448797576,38,exp_ml_run1,119.511,3.227,h2_to_h1,clab-srte8-h2,192.168.1.2,1,1,5,5,5,0.0,0.361;0.068;0.069;0.071;0.075,0.068,0.128,0.361,0.116,0.071,0.304,0.35
2026-04-06T12:13:20.311,1775448800311,39,exp_ml_run1,122.247,2.735,h1_to_h2,clab-srte8-h1,192.168.8.2,1,1,5,5,5,0.0,0.099;0.147;0.105;0.147;0.339,0.099,0.167,0.339,0.088,0.147,0.301,0.331
2026-04-06T12:13:20.311,1775448800311,39,exp_ml_run1,122.247,2.735,h2_to_h1,clab-srte8-h2,192.168.1.2,1,1,5,5,5,0.0,0.081;0.091;0.084;0.097;0.278,0.081,0.126,0.278,0.076,0.091,0.242,0.271
2026-04-06T12:13:23.094,1775448803094,40,exp_ml_run1,125.03,2.783,h1_to_h2,clab-srte8-h1,192.168.8.2,1,1,5,5,5,0.0,0.077;0.068;0.069;0.058;0.054,0.054,0.065,0.077,0.008,0.068,0.075,0.077
2026-04-06T12:13:23.094,1775448803094,40,exp_ml_run1,125.03,2.783,h2_to_h1,clab-srte8-h2,192.168.1.2,1,1,5,5,5,0.0,0.094;0.066;0.253;0.207;0.225,0.066,0.169,0.253,0.074,0.207,0.247,0.252
2026-04-06T12:13:26.199,1775448806199,41,exp_ml_run1,128.135,3.105,h1_to_h2,clab-srte8-h1,192.168.8.2,1,1,5,5,5,0.0,0.105;0.109;0.242;0.071;0.035,0.035,0.112,0.242,0.07,0.105,0.215,0.237
2026-04-06T12:13:26.199,1775448806199,41,exp_ml_run1,128.135,3.105,h2_to_h1,clab-srte8-h2,192.168.1.2,1,1,5,5,5,0.0,0.049;0.051;0.041;0.134;0.177,0.041,0.09,0.177,0.054,0.051,0.168,0.175
2026-04-06T12:13:29.154,1775448809154,42,exp_ml_run1,131.089,2.955,h1_to_h2,clab-srte8-h1,192.168.8.2,1,1,5,5,5,0.0,0.143;0.069;0.094;0.093;0.038,0.038,0.087,0.143,0.034,0.093,0.133,0.141
2026-04-06T12:13:29.154,1775448809154,42,exp_ml_run1,131.089,2.955,h2_to_h1,clab-srte8-h2,192.168.1.2,1,1,5,5,5,0.0,0.265;0.094;0.075;0.045;0.051,0.045,0.106,0.265,0.081,0.075,0.231,0.258
2026-04-06T12:13:32.051,1775448812051,43,exp_ml_run1,133.986,2.897,h1_to_h2,clab-srte8-h1,192.168.8.2,1,1,5,5,5,0.0,0.201;0.088;0.139;0.238;0.106,0.088,0.154,0.238,0.056,0.139,0.231,0.237
2026-04-06T12:13:32.051,1775448812051,43,exp_ml_run1,133.986,2.897,h2_to_h1,clab-srte8-h2,192.168.1.2,1,1,5,5,5,0.0,0.063;0.150;0.268;0.040;0.106,0.04,0.125,0.268,0.08,0.106,0.244,0.263
2026-04-06T12:13:35.492,1775448815492,44,exp_ml_run1,137.428,3.441,h1_to_h2,clab-srte8-h1,192.168.8.2,1,1,5,5,5,0.0,0.095;0.055;0.090;0.067;0.045,0.045,0.07,0.095,0.019,0.067,0.094,0.095
2026-04-06T12:13:35.492,1775448815492,44,exp_ml_run1,137.428,3.441,h2_to_h1,clab-srte8-h2,192.168.1.2,1,1,5,5,5,0.0,0.289;0.141;0.106;0.077;0.068,0.068,0.136,0.289,0.08,0.106,0.259,0.283
2026-04-06T12:13:38.721,1775448818721,45,exp_ml_run1,140.656,3.229,h1_to_h2,clab-srte8-h1,192.168.8.2,1,1,5,5,5,0.0,0.491;0.057;0.036;0.108;0.458,0.036,0.23,0.491,0.201,0.108,0.484,0.49
2026-04-06T12:13:38.721,1775448818721,45,exp_ml_run1,140.656,3.229,h2_to_h1,clab-srte8-h2,192.168.1.2,1,1,5,5,5,0.0,0.059;0.078;0.209;0.034;0.057,0.034,0.087,0.209,0.062,0.059,0.183,0.204
2026-04-06T12:13:41.607,1775448821607,46,exp_ml_run1,143.543,2.886,h1_to_h2,clab-srte8-h1,192.168.8.2,1,1,5,5,5,0.0,0.060;0.149;0.564;0.586;0.048,0.048,0.281,0.586,0.242,0.149,0.582,0.585
2026-04-06T12:13:41.607,1775448821607,46,exp_ml_run1,143.543,2.886,h2_to_h1,clab-srte8-h2,192.168.1.2,1,1,5,5,5,0.0,0.135;0.041;0.070;0.074;0.061,0.041,0.076,0.135,0.031,0.07,0.123,0.133
2026-04-06T12:13:44.746,1775448824746,47,exp_ml_run1,146.681,3.138,h1_to_h2,clab-srte8-h1,192.168.8.2,1,1,5,5,5,0.0,0.078;0.070;0.114;0.074;0.260,0.07,0.119,0.26,0.072,0.078,0.231,0.254
2026-04-06T12:13:44.746,1775448824746,47,exp_ml_run1,146.681,3.138,h2_to_h1,clab-srte8-h2,192.168.1.2,1,1,5,5,5,0.0,0.107;0.099;0.240;0.082;0.082,0.082,0.122,0.24,0.059,0.099,0.213,0.235
2026-04-06T12:13:48.190,1775448828190,48,exp_ml_run1,150.126,3.444,h1_to_h2,clab-srte8-h1,192.168.8.2,1,1,5,5,5,0.0,0.182;0.076;0.065;0.118;0.068,0.065,0.101,0.182,0.044,0.076,0.169,0.179
2026-04-06T12:13:48.190,1775448828190,48,exp_ml_run1,150.126,3.444,h2_to_h1,clab-srte8-h2,192.168.1.2,1,1,5,5,5,0.0,0.073;0.073;0.076;0.150;0.697,0.073,0.213,0.697,0.243,0.076,0.588,0.675
2026-04-06T12:13:50.977,1775448830977,49,exp_ml_run1,152.912,2.787,h1_to_h2,clab-srte8-h1,192.168.8.2,1,1,5,5,5,0.0,0.136;0.077;0.079;0.072;0.134,0.072,0.099,0.136,0.029,0.079,0.136,0.136
2026-04-06T12:13:50.977,1775448830977,49,exp_ml_run1,152.912,2.787,h2_to_h1,clab-srte8-h2,192.168.1.2,1,1,5,5,5,0.0,0.081;0.069;0.085;0.075;0.070,0.069,0.076,0.085,0.006,0.075,0.084,0.085
2026-04-06T12:13:53.816,1775448833816,50,exp_ml_run1,155.751,2.839,h1_to_h2,clab-srte8-h1,192.168.8.2,1,1,5,5,5,0.0,0.139;0.077;0.077;0.137;0.109,0.077,0.107,0.139,0.027,0.109,0.139,0.139
2026-04-06T12:13:53.816,1775448833816,50,exp_ml_run1,155.751,2.839,h2_to_h1,clab-srte8-h2,192.168.1.2,1,1,5,5,5,0.0,0.289;0.174;0.070;0.068;0.090,0.068,0.138,0.289,0.084,0.09,0.266,0.284
2026-04-06T12:13:56.984,1775448836984,51,exp_ml_run1,158.919,3.168,h1_to_h2,clab-srte8-h1,192.168.8.2,1,1,5,5,5,0.0,0.098;0.048;0.072;0.081;0.071,0.048,0.074,0.098,0.016,0.072,0.095,0.097
2026-04-06T12:13:56.984,1775448836984,51,exp_ml_run1,158.919,3.168,h2_to_h1,clab-srte8-h2,192.168.1.2,1,1,5,5,5,0.0,0.056;0.083;0.037;0.346;0.077,0.037,0.119,0.346,0.114,0.077,0.293,0.335
2026-04-06T12:14:00.098,1775448840098,52,exp_ml_run1,162.033,3.114,h1_to_h2,clab-srte8-h1,192.168.8.2,1,1,5,5,5,0.0,0.073;0.116;0.146;0.049;0.039,0.039,0.084,0.146,0.04,0.073,0.14,0.145
2026-04-06T12:14:00.098,1775448840098,52,exp_ml_run1,162.033,3.114,h2_to_h1,clab-srte8-h2,192.168.1.2,1,1,5,5,5,0.0,0.058;0.308;0.369;0.137;0.058,0.058,0.186,0.369,0.129,0.137,0.357,0.367
