timestamp,wall_time_epoch_ms,sample_id,experiment_id,elapsed_s,dt_s,probe_label,ping_src,ping_dst,ping_cmd_ok,ping_ok,ping_sent,ping_received,ping_reply_count,ping_loss_pct,ping_rtts_ms,ping_rtt_min_ms,ping_rtt_avg_ms,ping_rtt_max_ms,ping_rtt_mdev_ms,ping_rtt_p50_ms,ping_rtt_p95_ms,ping_rtt_p99_ms
2026-04-06T11:41:03.554,1775446863554,10,exp_static_run1,26.629,2.705,h1_to_h2,clab-srte8-h1,192.168.8.2,1,1,5,5,5,0.0,0.091;0.069;0.259;0.161;0.045,0.045,0.125,0.259,0.077,0.091,0.239,0.255
2026-04-06T11:41:03.554,1775446863554,10,exp_static_run1,26.629,2.705,h2_to_h1,clab-srte8-h2,192.168.1.2,1,1,5,5,5,0.0,0.110;0.058;0.074;0.081;0.083,0.058,0.081,0.11,0.016,0.081,0.105,0.109
2026-04-06T11:41:06.218,1775446866218,11,exp_static_run1,29.293,2.664,h1_to_h2,clab-srte8-h1,192.168.8.2,1,1,5,5,5,0.0,0.083;0.070;0.259;0.089;0.084,0.07,0.117,0.259,0.071,0.084,0.225,0.252
2026-04-06T11:41:06.218,1775446866218,11,exp_static_run1,29.293,2.664,h2_to_h1,clab-srte8-h2,192.168.1.2,1,1,5,5,5,0.0,0.688;0.093;0.069;0.079;0.069,0.069,0.199,0.688,0.244,0.079,0.569,0.664
2026-04-06T11:41:08.892,1775446868892,12,exp_static_run1,31.968,2.674,h1_to_h2,clab-srte8-h1,192.168.8.2,1,1,5,5,5,0.0,0.127;0.102;0.094;0.066;0.071,0.066,0.092,0.127,0.022,0.094,0.122,0.126
2026-04-06T11:41:08.892,1775446868892,12,exp_static_run1,31.968,2.674,h2_to_h1,clab-srte8-h2,192.168.1.2,1,1,5,5,5,0.0,0.068;0.067;0.049;0.046;0.067,0.046,0.059,0.068,0.009,0.067,0.068,0.068
2026-04-06T11:41:11.527,1775446871527,13,exp_static_run1,34.603,2.635,h1_to_h2,clab-srte8-h1,192.168.8.2,1,1,5,5,5,0.0,0.081;0.059;0.068;0.097;0.079,0.059,0.076,0.097,0.012,0.079,0.094,0.096
2026-04-06T11:41:11.527,1775446871527,13,exp_static_run1,34.603,2.635,h2_to_h1,clab-srte8-h2,192.168.1.2,1,1,5,5,5,0.0,0.097;0.069;0.106;0.065;0.065,0.065,0.08,0.106,0.017,0.069,0.104,0.106
2026-04-06T11:41:14.204,1775446874204,14,exp_static_run1,37.28,2.677,h1_to_h2,clab-srte8-h1,192.168.8.2,1,1,5,5,5,0.0,0.094;0.068;0.085;0.069;0.065,0.065,0.076,0.094,0.011,0.069,0.092,0.094
2026-04-06T11:41:14.204,1775446874204,14,exp_static_run1,37.28,2.677,h2_to_h1,clab-srte8-h2,192.168.1.2,1,1,5,5,5,0.0,0.202;0.040;0.038;0.082;0.077,0.038,0.087,0.202,0.059,0.077,0.178,0.197
2026-04-06T11:41:16.861,1775446876861,15,exp_static_run1,39.937,2.657,h1_to_h2,clab-srte8-h1,192.168.8.2,1,1,5,5,5,0.0,0.079;0.037;0.078;0.072;0.041,0.037,0.061,0.079,0.018,0.072,0.079,0.079
2026-04-06T11:41:16.861,1775446876861,15,exp_static_run1,39.937,2.657,h2_to_h1,clab-srte8-h2,192.168.1.2,1,1,5,5,5,0.0,0.055;0.083;0.065;0.040;0.035,0.035,0.055,0.083,0.017,0.055,0.079,0.082
2026-04-06T11:41:19.605,1775446879605,16,exp_static_run1,42.68,2.743,h1_to_h2,clab-srte8-h1,192.168.8.2,1,1,5,5,5,0.0,0.073;0.077;0.053;0.064;0.061,0.053,0.065,0.077,0.008,0.064,0.076,0.077
2026-04-06T11:41:19.605,1775446879605,16,exp_static_run1,42.68,2.743,h2_to_h1,clab-srte8-h2,192.168.1.2,1,1,5,5,5,0.0,0.391;0.066;0.079;0.039;0.060,0.039,0.127,0.391,0.132,0.066,0.329,0.379
2026-04-06T11:41:22.239,1775446882239,17,exp_static_run1,45.314,2.634,h1_to_h2,clab-srte8-h1,192.168.8.2,1,1,5,5,5,0.0,0.068;0.661;0.071;0.471;0.113,0.068,0.276,0.661,0.244,0.113,0.623,0.653
2026-04-06T11:41:22.239,1775446882239,17,exp_static_run1,45.314,2.634,h2_to_h1,clab-srte8-h2,192.168.1.2,1,1,5,5,5,0.0,0.099;0.038;0.047;0.037;0.049,0.037,0.054,0.099,0.023,0.047,0.089,0.097
2026-04-06T11:41:25.224,1775446885224,18,exp_static_run1,48.3,2.986,h1_to_h2,clab-srte8-h1,192.168.8.2,1,1,5,5,5,0.0,0.074;0.054;0.072;0.044;0.051,0.044,0.059,0.074,0.011,0.054,0.074,0.074
2026-04-06T11:41:25.224,1775446885224,18,exp_static_run1,48.3,2.986,h2_to_h1,clab-srte8-h2,192.168.1.2,1,1,5,5,5,0.0,0.081;0.040;0.041;0.067;0.085,0.04,0.062,0.085,0.019,0.067,0.084,0.085
2026-04-06T11:41:27.902,1775446887902,19,exp_static_run1,50.977,2.678,h1_to_h2,clab-srte8-h1,192.168.8.2,1,1,5,5,5,0.0,0.093;0.060;0.070;0.054;0.120,0.054,0.079,0.12,0.024,0.07,0.115,0.119
2026-04-06T11:41:27.902,1775446887902,19,exp_static_run1,50.977,2.678,h2_to_h1,clab-srte8-h2,192.168.1.2,1,1,5,5,5,0.0,0.060;0.063;0.068;0.174;0.042,0.042,0.081,0.174,0.047,0.063,0.153,0.17
2026-04-06T11:41:30.937,1775446890937,20,exp_static_run1,54.013,3.036,h1_to_h2,clab-srte8-h1,192.168.8.2,1,1,5,5,5,0.0,0.102;0.069;0.106;0.071;0.121,0.069,0.093,0.121,0.02,0.102,0.118,0.12
2026-04-06T11:41:30.937,1775446890937,20,exp_static_run1,54.013,3.036,h2_to_h1,clab-srte8-h2,192.168.1.2,1,1,5,5,5,0.0,0.056;0.038;0.079;0.052;0.038,0.038,0.052,0.079,0.015,0.052,0.074,0.078
2026-04-06T11:41:33.725,1775446893725,21,exp_static_run1,56.801,2.788,h1_to_h2,clab-srte8-h1,192.168.8.2,1,1,5,5,5,0.0,0.071;0.083;0.067;0.083;0.062,0.062,0.073,0.083,0.008,0.071,0.083,0.083
2026-04-06T11:41:33.725,1775446893725,21,exp_static_run1,56.801,2.788,h2_to_h1,clab-srte8-h2,192.168.1.2,1,1,5,5,5,0.0,0.118;0.119;0.063;0.066;0.068,0.063,0.086,0.119,0.025,0.068,0.119,0.119
2026-04-06T11:41:36.389,1775446896389,22,exp_static_run1,59.465,2.664,h1_to_h2,clab-srte8-h1,192.168.8.2,1,1,5,5,5,0.0,0.087;0.084;0.084;0.090;0.062,0.062,0.081,0.09,0.01,0.084,0.089,0.09
2026-04-06T11:41:36.389,1775446896389,22,exp_static_run1,59.465,2.664,h2_to_h1,clab-srte8-h2,192.168.1.2,1,1,5,5,5,0.0,0.135;0.069;0.066;0.079;0.071,0.066,0.084,0.135,0.025,0.071,0.124,0.133
2026-04-06T11:41:39.102,1775446899102,23,exp_static_run1,62.178,2.713,h1_to_h2,clab-srte8-h1,192.168.8.2,1,1,5,5,5,0.0,0.073;0.049;0.045;0.070;0.069,0.045,0.061,0.073,0.011,0.069,0.072,0.073
2026-04-06T11:41:39.102,1775446899102,23,exp_static_run1,62.178,2.713,h2_to_h1,clab-srte8-h2,192.168.1.2,1,1,5,5,5,0.0,0.116;0.065;0.058;0.089;0.066,0.058,0.078,0.116,0.021,0.066,0.111,0.115
2026-04-06T11:41:41.722,1775446901722,24,exp_static_run1,64.798,2.62,h1_to_h2,clab-srte8-h1,192.168.8.2,1,1,5,5,5,0.0,0.109;0.051;0.068;0.081;0.106,0.051,0.083,0.109,0.022,0.081,0.108,0.109
2026-04-06T11:41:41.722,1775446901722,24,exp_static_run1,64.798,2.62,h2_to_h1,clab-srte8-h2,192.168.1.2,1,1,5,5,5,0.0,0.137;0.078;0.068;0.067;0.051,0.051,0.08,0.137,0.029,0.068,0.125,0.135
2026-04-06T11:41:44.376,1775446904376,25,exp_static_run1,67.452,2.654,h1_to_h2,clab-srte8-h1,192.168.8.2,1,1,5,5,5,0.0,0.099;0.095;0.081;0.080;0.069,0.069,0.084,0.099,0.01,0.081,0.098,0.099
2026-04-06T11:41:44.376,1775446904376,25,exp_static_run1,67.452,2.654,h2_to_h1,clab-srte8-h2,192.168.1.2,1,1,5,5,5,0.0,0.081;0.075;0.067;0.049;0.060,0.049,0.066,0.081,0.011,0.067,0.08,0.081
2026-04-06T11:41:47.050,1775446907050,26,exp_static_run1,70.125,2.674,h1_to_h2,clab-srte8-h1,192.168.8.2,1,1,5,5,5,0.0,0.063;0.040;0.036;0.035;0.046,0.035,0.044,0.063,0.01,0.04,0.06,0.062
2026-04-06T11:41:47.050,1775446907050,26,exp_static_run1,70.125,2.674,h2_to_h1,clab-srte8-h2,192.168.1.2,1,1,5,5,5,0.0,0.052;0.087;0.070;0.039;0.077,0.039,0.065,0.087,0.017,0.07,0.085,0.087
