actual_start_ts,actual_end_ts,actual_start_epoch_ms,actual_end_epoch_ms,flow_type,event_id,traffic_profile,flow_proto,seed,planned_start_s,planned_end_s,port,duration_s,parallel,target_bitrate_mbps,rc,throughput_mbps,jitter_ms,lost_percent,retransmits,start_mode,start_active_policy,start_policy_id,start_candidate_path_id,start_policy_seq,start_decision_id,start_cooldown_active,start_elephant_path_hint,start_topk_rank,start_ingress_node,start_controller_epoch_s,end_mode,end_active_policy,end_policy_id,end_candidate_path_id,end_policy_seq,end_decision_id,end_cooldown_active,end_elephant_path_hint,end_topk_rank,end_ingress_node,end_controller_epoch_s,raw_json_path,start_state_snapshot,end_state_snapshot
2026-04-05T15:28:53.469,2026-04-05T15:28:55.592,1775374133470,1775374135593,mice,mice_61,medium,tcp,42,113,115,5202,2,1,20,0,20.431,,,0,static,srte_static,static_policy_r1_h2_path_b,path_b,1,static_srte_seed42,0,r1-r3-r4,,r1,0,static,srte_static,static_policy_r1_h2_path_b,path_b,1,static_srte_seed42,0,r1-r3-r4,,r1,0,data/iperf_json_20260405_152657/mice_61.json,data/state_snapshots_20260405_152657/mice_61_start.json,data/state_snapshots_20260405_152657/mice_61_end.json
2026-04-05T15:28:55.482,2026-04-05T15:28:56.598,1775374135484,1775374136600,mice,mice_62,medium,tcp,42,115,116,5203,1,1,20,0,20.931,,,0,static,srte_static,static_policy_r1_h2_path_b,path_b,1,static_srte_seed42,0,r1-r3-r4,,r1,0,static,srte_static,static_policy_r1_h2_path_b,path_b,1,static_srte_seed42,0,r1-r3-r4,,r1,0,data/iperf_json_20260405_152657/mice_62.json,data/state_snapshots_20260405_152657/mice_62_start.json,data/state_snapshots_20260405_152657/mice_62_end.json
2026-04-05T15:28:57.495,2026-04-05T15:28:58.610,1775374137496,1775374138611,mice,mice_63,medium,tcp,42,117,118,5202,1,1,20,0,20.934,,,0,static,srte_static,static_policy_r1_h2_path_b,path_b,1,static_srte_seed42,0,r1-r3-r4,,r1,0,static,srte_static,static_policy_r1_h2_path_b,path_b,1,static_srte_seed42,0,r1-r3-r4,,r1,0,data/iperf_json_20260405_152657/mice_63.json,data/state_snapshots_20260405_152657/mice_63_start.json,data/state_snapshots_20260405_152657/mice_63_end.json
2026-04-05T15:29:00.514,2026-04-05T15:29:03.663,1775374140516,1775374143664,mice,mice_64,medium,tcp,42,120,123,5202,3,1,20,0,20.263,,,0,static,srte_static,static_policy_r1_h2_path_b,path_b,1,static_srte_seed42,0,r1-r3-r4,,r1,0,static,srte_static,static_policy_r1_h2_path_b,path_b,1,static_srte_seed42,0,r1-r3-r4,,r1,0,data/iperf_json_20260405_152657/mice_64.json,data/state_snapshots_20260405_152657/mice_64_start.json,data/state_snapshots_20260405_152657/mice_64_end.json
2026-04-05T15:29:01.521,2026-04-05T15:29:03.664,1775374141523,1775374143666,mice,mice_65,medium,tcp,42,121,123,5203,2,1,20,0,20.436,,,0,static,srte_static,static_policy_r1_h2_path_b,path_b,1,static_srte_seed42,0,r1-r3-r4,,r1,0,static,srte_static,static_policy_r1_h2_path_b,path_b,1,static_srte_seed42,0,r1-r3-r4,,r1,0,data/iperf_json_20260405_152657/mice_65.json,data/state_snapshots_20260405_152657/mice_65_start.json,data/state_snapshots_20260405_152657/mice_65_end.json
2026-04-05T15:29:02.528,2026-04-05T15:29:04.673,1775374142529,1775374144675,mice,mice_66,medium,tcp,42,122,124,5204,2,1,20,0,20.432,,,0,static,srte_static,static_policy_r1_h2_path_b,path_b,1,static_srte_seed42,0,r1-r3-r4,,r1,0,static,srte_static,static_policy_r1_h2_path_b,path_b,1,static_srte_seed42,0,r1-r3-r4,,r1,0,data/iperf_json_20260405_152657/mice_66.json,data/state_snapshots_20260405_152657/mice_66_start.json,data/state_snapshots_20260405_152657/mice_66_end.json
2026-04-05T15:29:05.548,2026-04-05T15:29:06.671,1775374145550,1775374146673,mice,mice_68,medium,tcp,42,125,126,5203,1,1,20,0,20.937,,,0,static,srte_static,static_policy_r1_h2_path_b,path_b,1,static_srte_seed42,0,r1-r3-r4,,r1,0,static,srte_static,static_policy_r1_h2_path_b,path_b,1,static_srte_seed42,0,r1-r3-r4,,r1,0,data/iperf_json_20260405_152657/mice_68.json,data/state_snapshots_20260405_152657/mice_68_start.json,data/state_snapshots_20260405_152657/mice_68_end.json
2026-04-05T15:29:04.540,2026-04-05T15:29:06.681,1775374144542,1775374146682,mice,mice_67,medium,tcp,42,124,126,5202,2,1,20,0,20.433,,,0,static,srte_static,static_policy_r1_h2_path_b,path_b,1,static_srte_seed42,0,r1-r3-r4,,r1,0,static,srte_static,static_policy_r1_h2_path_b,path_b,1,static_srte_seed42,0,r1-r3-r4,,r1,0,data/iperf_json_20260405_152657/mice_67.json,data/state_snapshots_20260405_152657/mice_67_start.json,data/state_snapshots_20260405_152657/mice_67_end.json
2026-04-05T15:29:08.568,2026-04-05T15:29:09.712,1775374148569,1775374149714,mice,mice_69,medium,tcp,42,128,129,5202,1,1,20,0,20.948,,,0,static,srte_static,static_policy_r1_h2_path_b,path_b,1,static_srte_seed42,0,r1-r3-r4,,r1,0,static,srte_static,static_policy_r1_h2_path_b,path_b,1,static_srte_seed42,0,r1-r3-r4,,r1,0,data/iperf_json_20260405_152657/mice_69.json,data/state_snapshots_20260405_152657/mice_69_start.json,data/state_snapshots_20260405_152657/mice_69_end.json
2026-04-05T15:29:09.575,2026-04-05T15:29:10.732,1775374149577,1775374150733,mice,mice_70,medium,tcp,42,129,130,5203,1,1,20,0,20.955,,,0,static,srte_static,static_policy_r1_h2_path_b,path_b,1,static_srte_seed42,0,r1-r3-r4,,r1,0,static,srte_static,static_policy_r1_h2_path_b,path_b,1,static_srte_seed42,0,r1-r3-r4,,r1,0,data/iperf_json_20260405_152657/mice_70.json,data/state_snapshots_20260405_152657/mice_70_start.json,data/state_snapshots_20260405_152657/mice_70_end.json
