interval_start_ts,interval_end_ts,interval_start_epoch_ms,interval_end_epoch_ms,flow_type,event_id,traffic_profile,flow_proto,seed,port,duration_s,parallel,target_bitrate_mbps,rc,interval_index,interval_start_s,interval_end_s,interval_seconds,throughput_mbps,retransmits,jitter_ms,lost_percent,start_active_policy,start_policy_id,start_candidate_path_id,start_elephant_path_hint
2026-04-06T12:11:36.983+08:00,2026-04-06T12:11:37.985+08:00,1775448696983,1775448697985,mice,mice_9,medium,tcp,42,5203,2,1,20,0,0,0.0,1.002,1.002,20.933,0,,,srte_ml_dynamic,ml_policy_initial,upper_corridor,r1-r2-r3-r4-r8
2026-04-06T12:11:37.985+08:00,2026-04-06T12:11:38.984+08:00,1775448697985,1775448698984,mice,mice_9,medium,tcp,42,5203,2,1,20,0,1,1.002,2.001,0.999,19.94,0,,,srte_ml_dynamic,ml_policy_initial,upper_corridor,r1-r2-r3-r4-r8
2026-04-06T12:11:40.005+08:00,2026-04-06T12:11:41.007+08:00,1775448700005,1775448701007,mice,mice_12,medium,tcp,42,5203,1,1,20,0,0,0.0,1.002,1.002,20.937,0,,,srte_ml_dynamic,ml_policy_initial,upper_corridor,r1-r2-r3-r4-r8
2026-04-06T12:11:38.997+08:00,2026-04-06T12:11:39.998+08:00,1775448698997,1775448699998,mice,mice_11,medium,tcp,42,5204,2,1,20,0,0,0.0,1.001,1.001,20.949,0,,,srte_ml_dynamic,ml_policy_initial,upper_corridor,r1-r2-r3-r4-r8
2026-04-06T12:11:39.998+08:00,2026-04-06T12:11:40.998+08:00,1775448699998,1775448700998,mice,mice_11,medium,tcp,42,5204,2,1,20,0,1,1.001,2.001,1.0,19.917,0,,,srte_ml_dynamic,ml_policy_initial,upper_corridor,r1-r2-r3-r4-r8
2026-04-06T12:11:37.989+08:00,2026-04-06T12:11:38.990+08:00,1775448697989,1775448698990,mice,mice_10,medium,tcp,42,5202,3,1,20,0,0,0.0,1.001,1.001,20.951,0,,,srte_ml_dynamic,ml_policy_initial,upper_corridor,r1-r2-r3-r4-r8
2026-04-06T12:11:38.990+08:00,2026-04-06T12:11:39.990+08:00,1775448698990,1775448699990,mice,mice_10,medium,tcp,42,5202,3,1,20,0,1,1.001,2.001,1.0,19.928,0,,,srte_ml_dynamic,ml_policy_initial,upper_corridor,r1-r2-r3-r4-r8
2026-04-06T12:11:39.990+08:00,2026-04-06T12:11:40.991+08:00,1775448699990,1775448700991,mice,mice_10,medium,tcp,42,5202,3,1,20,0,2,2.001,3.002,1.001,19.901,0,,,srte_ml_dynamic,ml_policy_initial,upper_corridor,r1-r2-r3-r4-r8
2026-04-06T12:11:42.032+08:00,2026-04-06T12:11:43.033+08:00,1775448702032,1775448703033,mice,mice_14,medium,tcp,42,5203,1,1,20,0,0,0.0,1.001,1.001,20.947,0,,,srte_ml_dynamic,ml_policy_initial,upper_corridor,r1-r2-r3-r4-r8
2026-04-06T12:11:43.041+08:00,2026-04-06T12:11:44.042+08:00,1775448703041,1775448704042,mice,mice_15,medium,tcp,42,5204,1,1,20,0,0,0.0,1.001,1.001,20.954,0,,,srte_ml_dynamic,ml_policy_initial,upper_corridor,r1-r2-r3-r4-r8
