timestamp,wall_time_epoch_ms,sample_id,experiment_id,elapsed_s,dt_s,probe_label,ping_src,ping_dst,ping_cmd_ok,ping_ok,ping_sent,ping_received,ping_reply_count,ping_loss_pct,ping_rtts_ms,ping_rtt_min_ms,ping_rtt_avg_ms,ping_rtt_max_ms,ping_rtt_mdev_ms,ping_rtt_p50_ms,ping_rtt_p95_ms,ping_rtt_p99_ms
2026-04-06T11:08:24.605,1775444904605,5,exp_igp_run1,13.417,2.732,h1_to_h2,clab-srte8-h1,192.168.8.2,1,1,5,5,5,0.0,0.091;0.077;0.036;0.039;0.067,0.036,0.062,0.091,0.021,0.067,0.088,0.09
2026-04-06T11:08:24.605,1775444904605,5,exp_igp_run1,13.417,2.732,h2_to_h1,clab-srte8-h2,192.168.1.2,1,1,5,5,5,0.0,0.087;0.068;0.069;0.046;0.069,0.046,0.067,0.087,0.013,0.069,0.083,0.086
2026-04-06T11:08:27.476,1775444907476,6,exp_igp_run1,16.289,2.872,h1_to_h2,clab-srte8-h1,192.168.8.2,1,1,5,5,5,0.0,0.055;0.044;0.041;0.038;0.046,0.038,0.044,0.055,0.005,0.044,0.053,0.055
2026-04-06T11:08:27.476,1775444907476,6,exp_igp_run1,16.289,2.872,h2_to_h1,clab-srte8-h2,192.168.1.2,1,1,5,5,5,0.0,0.073;0.046;0.061;0.075;0.054,0.046,0.061,0.075,0.011,0.061,0.075,0.075
2026-04-06T11:08:30.305,1775444910305,7,exp_igp_run1,19.118,2.828,h1_to_h2,clab-srte8-h1,192.168.8.2,1,1,5,5,5,0.0,0.133;0.071;0.056;0.040;0.038,0.038,0.067,0.133,0.034,0.056,0.121,0.131
2026-04-06T11:08:30.305,1775444910305,7,exp_igp_run1,19.118,2.828,h2_to_h1,clab-srte8-h2,192.168.1.2,1,1,5,5,5,0.0,0.094;0.043;0.110;0.268;0.076,0.043,0.118,0.268,0.078,0.094,0.236,0.262
2026-04-06T11:08:33.000,1775444913000,8,exp_igp_run1,21.813,2.695,h1_to_h2,clab-srte8-h1,192.168.8.2,1,1,5,5,5,0.0,0.064;0.072;0.041;0.046;0.067,0.041,0.058,0.072,0.012,0.064,0.071,0.072
2026-04-06T11:08:33.000,1775444913000,8,exp_igp_run1,21.813,2.695,h2_to_h1,clab-srte8-h2,192.168.1.2,1,1,5,5,5,0.0,0.109;0.076;0.056;0.039;0.044,0.039,0.064,0.109,0.025,0.056,0.102,0.108
2026-04-06T11:08:35.821,1775444915821,9,exp_igp_run1,24.634,2.821,h1_to_h2,clab-srte8-h1,192.168.8.2,1,1,5,5,5,0.0,0.083;0.041;0.139;0.035;0.073,0.035,0.074,0.139,0.037,0.073,0.128,0.137
2026-04-06T11:08:35.821,1775444915821,9,exp_igp_run1,24.634,2.821,h2_to_h1,clab-srte8-h2,192.168.1.2,1,1,5,5,5,0.0,0.066;0.097;0.070;0.101;0.065,0.065,0.079,0.101,0.015,0.07,0.1,0.101
2026-04-06T11:08:38.536,1775444918536,10,exp_igp_run1,27.349,2.715,h1_to_h2,clab-srte8-h1,192.168.8.2,1,1,5,5,5,0.0,0.124;0.069;0.108;0.073;0.155,0.069,0.105,0.155,0.032,0.108,0.149,0.154
2026-04-06T11:08:38.536,1775444918536,10,exp_igp_run1,27.349,2.715,h2_to_h1,clab-srte8-h2,192.168.1.2,1,1,5,5,5,0.0,0.090;0.077;0.042;0.190;0.074,0.042,0.094,0.19,0.05,0.077,0.17,0.186
2026-04-06T11:08:41.245,1775444921245,11,exp_igp_run1,30.058,2.709,h1_to_h2,clab-srte8-h1,192.168.8.2,1,1,5,5,5,0.0,0.721;0.042;0.065;0.107;0.154,0.042,0.217,0.721,0.254,0.107,0.608,0.698
2026-04-06T11:08:41.245,1775444921245,11,exp_igp_run1,30.058,2.709,h2_to_h1,clab-srte8-h2,192.168.1.2,1,1,5,5,5,0.0,0.074;0.114;0.177;0.084;0.066,0.066,0.103,0.177,0.04,0.084,0.164,0.174
2026-04-06T11:08:43.984,1775444923984,12,exp_igp_run1,32.797,2.739,h1_to_h2,clab-srte8-h1,192.168.8.2,1,1,5,5,5,0.0,0.252;0.065;0.068;0.159;0.064,0.064,0.121,0.252,0.074,0.068,0.233,0.248
2026-04-06T11:08:43.984,1775444923984,12,exp_igp_run1,32.797,2.739,h2_to_h1,clab-srte8-h2,192.168.1.2,1,1,5,5,5,0.0,0.099;0.108;0.066;0.082;0.093,0.066,0.089,0.108,0.014,0.093,0.106,0.108
2026-04-06T11:08:46.782,1775444926782,13,exp_igp_run1,35.595,2.798,h1_to_h2,clab-srte8-h1,192.168.8.2,1,1,5,5,5,0.0,0.076;0.070;0.068;0.240;0.119,0.068,0.114,0.24,0.065,0.076,0.216,0.235
2026-04-06T11:08:46.782,1775444926782,13,exp_igp_run1,35.595,2.798,h2_to_h1,clab-srte8-h2,192.168.1.2,1,1,5,5,5,0.0,0.103;0.107;0.102;0.183;0.046,0.046,0.108,0.183,0.043,0.103,0.168,0.18
2026-04-06T11:08:49.669,1775444929669,14,exp_igp_run1,38.482,2.887,h1_to_h2,clab-srte8-h1,192.168.8.2,1,1,5,5,5,0.0,0.069;0.040;0.083;0.074;0.149,0.04,0.083,0.149,0.036,0.074,0.136,0.146
2026-04-06T11:08:49.669,1775444929669,14,exp_igp_run1,38.482,2.887,h2_to_h1,clab-srte8-h2,192.168.1.2,1,1,5,5,5,0.0,0.076;0.039;0.038;0.046;0.101,0.038,0.06,0.101,0.024,0.046,0.096,0.1
2026-04-06T11:08:52.486,1775444932486,15,exp_igp_run1,41.298,2.816,h1_to_h2,clab-srte8-h1,192.168.8.2,1,1,5,5,5,0.0,0.551;0.070;0.062;0.037;0.069,0.037,0.157,0.551,0.196,0.069,0.455,0.532
2026-04-06T11:08:52.486,1775444932486,15,exp_igp_run1,41.298,2.816,h2_to_h1,clab-srte8-h2,192.168.1.2,1,1,5,5,5,0.0,0.066;0.143;0.081;0.036;0.056,0.036,0.076,0.143,0.036,0.066,0.131,0.141
2026-04-06T11:08:55.408,1775444935408,16,exp_igp_run1,44.221,2.922,h1_to_h2,clab-srte8-h1,192.168.8.2,1,1,5,5,5,0.0,0.215;0.053;0.064;0.060;0.048,0.048,0.088,0.215,0.063,0.06,0.185,0.209
2026-04-06T11:08:55.408,1775444935408,16,exp_igp_run1,44.221,2.922,h2_to_h1,clab-srte8-h2,192.168.1.2,1,1,5,5,5,0.0,0.182;0.039;0.104;0.038;0.039,0.038,0.08,0.182,0.056,0.039,0.166,0.179
2026-04-06T11:08:58.494,1775444938494,17,exp_igp_run1,47.307,3.086,h1_to_h2,clab-srte8-h1,192.168.8.2,1,1,5,5,5,0.0,0.101;0.122;0.086;0.128;0.040,0.04,0.095,0.128,0.031,0.101,0.127,0.128
2026-04-06T11:08:58.494,1775444938494,17,exp_igp_run1,47.307,3.086,h2_to_h1,clab-srte8-h2,192.168.1.2,1,1,5,5,5,0.0,0.069;0.117;0.042;0.123;0.039,0.039,0.078,0.123,0.035,0.069,0.122,0.123
2026-04-06T11:09:01.624,1775444941624,18,exp_igp_run1,50.437,3.13,h1_to_h2,clab-srte8-h1,192.168.8.2,1,1,5,5,5,0.0,0.146;0.104;0.038;0.036;0.066,0.036,0.078,0.146,0.041,0.066,0.138,0.144
2026-04-06T11:09:01.624,1775444941624,18,exp_igp_run1,50.437,3.13,h2_to_h1,clab-srte8-h2,192.168.1.2,1,1,5,5,5,0.0,0.100;0.067;0.041;0.036;0.049,0.036,0.058,0.1,0.023,0.049,0.093,0.099
2026-04-06T11:09:04.505,1775444944505,19,exp_igp_run1,53.317,2.88,h1_to_h2,clab-srte8-h1,192.168.8.2,1,1,5,5,5,0.0,0.060;0.052;0.061;0.067;0.037,0.037,0.055,0.067,0.01,0.06,0.066,0.067
2026-04-06T11:09:04.505,1775444944505,19,exp_igp_run1,53.317,2.88,h2_to_h1,clab-srte8-h2,192.168.1.2,1,1,5,5,5,0.0,0.119;0.053;0.034;0.050;0.075,0.034,0.066,0.119,0.029,0.053,0.11,0.117
2026-04-06T11:09:07.198,1775444947198,20,exp_igp_run1,56.011,2.693,h1_to_h2,clab-srte8-h1,192.168.8.2,1,1,5,5,5,0.0,0.239;0.240;0.158;0.104;0.084,0.084,0.165,0.24,0.065,0.158,0.24,0.24
2026-04-06T11:09:07.198,1775444947198,20,exp_igp_run1,56.011,2.693,h2_to_h1,clab-srte8-h2,192.168.1.2,1,1,5,5,5,0.0,0.189;0.241;0.153;0.077;0.399,0.077,0.211,0.399,0.107,0.189,0.367,0.393
2026-04-06T11:09:09.853,1775444949853,21,exp_igp_run1,58.666,2.656,h1_to_h2,clab-srte8-h1,192.168.8.2,1,1,5,5,5,0.0,0.692;0.067;0.063;0.080;0.086,0.063,0.197,0.692,0.247,0.08,0.571,0.668
2026-04-06T11:09:09.853,1775444949853,21,exp_igp_run1,58.666,2.656,h2_to_h1,clab-srte8-h2,192.168.1.2,1,1,5,5,5,0.0,0.107;0.102;0.086;0.062;0.071,0.062,0.085,0.107,0.017,0.086,0.106,0.107
2026-04-06T11:09:12.645,1775444952645,22,exp_igp_run1,61.458,2.792,h1_to_h2,clab-srte8-h1,192.168.8.2,1,1,5,5,5,0.0,0.164;0.345;0.473;0.418;0.321,0.164,0.344,0.473,0.104,0.345,0.462,0.471
2026-04-06T11:09:12.645,1775444952645,22,exp_igp_run1,61.458,2.792,h2_to_h1,clab-srte8-h2,192.168.1.2,1,1,5,5,5,0.0,0.223;0.187;0.080;0.164;0.147,0.08,0.16,0.223,0.047,0.164,0.216,0.222
2026-04-06T11:09:15.679,1775444955679,23,exp_igp_run1,64.492,3.034,h1_to_h2,clab-srte8-h1,192.168.8.2,1,1,5,5,5,0.0,0.128;0.073;0.075;0.129;0.069,0.069,0.094,0.129,0.027,0.075,0.129,0.129
2026-04-06T11:09:15.679,1775444955679,23,exp_igp_run1,64.492,3.034,h2_to_h1,clab-srte8-h2,192.168.1.2,1,1,5,5,5,0.0,0.117;0.053;0.111;0.088;0.086,0.053,0.091,0.117,0.022,0.088,0.116,0.117
2026-04-06T11:09:18.440,1775444958440,24,exp_igp_run1,67.253,2.761,h1_to_h2,clab-srte8-h1,192.168.8.2,1,1,5,5,5,0.0,0.060;0.508;0.071;0.104;0.044,0.044,0.157,0.508,0.176,0.071,0.427,0.492
2026-04-06T11:09:18.440,1775444958440,24,exp_igp_run1,67.253,2.761,h2_to_h1,clab-srte8-h2,192.168.1.2,1,1,5,5,5,0.0,0.050;0.039;0.038;0.046;0.100,0.038,0.054,0.1,0.023,0.046,0.09,0.098
2026-04-06T11:09:21.118,1775444961118,25,exp_igp_run1,69.931,2.678,h1_to_h2,clab-srte8-h1,192.168.8.2,1,1,5,5,5,0.0,0.175;0.037;0.039;0.104;0.046,0.037,0.08,0.175,0.053,0.046,0.161,0.172
2026-04-06T11:09:21.118,1775444961118,25,exp_igp_run1,69.931,2.678,h2_to_h1,clab-srte8-h2,192.168.1.2,1,1,5,5,5,0.0,0.108;0.039;0.077;0.070;0.096,0.039,0.078,0.108,0.023,0.077,0.106,0.108
2026-04-06T11:09:23.913,1775444963913,26,exp_igp_run1,72.726,2.795,h1_to_h2,clab-srte8-h1,192.168.8.2,1,1,5,5,5,0.0,0.089;0.069;0.093;0.041;0.114,0.041,0.081,0.114,0.024,0.089,0.11,0.113
2026-04-06T11:09:23.913,1775444963913,26,exp_igp_run1,72.726,2.795,h2_to_h1,clab-srte8-h2,192.168.1.2,1,1,5,5,5,0.0,0.125;0.037;0.044;0.039;0.038,0.037,0.056,0.125,0.034,0.039,0.109,0.122
2026-04-06T11:09:26.733,1775444966733,27,exp_igp_run1,75.546,2.82,h1_to_h2,clab-srte8-h1,192.168.8.2,1,1,5,5,5,0.0,0.053;0.085;0.039;0.050;0.049,0.039,0.055,0.085,0.015,0.05,0.079,0.084
2026-04-06T11:09:26.733,1775444966733,27,exp_igp_run1,75.546,2.82,h2_to_h1,clab-srte8-h2,192.168.1.2,1,1,5,5,5,0.0,0.133;0.085;0.041;0.104;0.053,0.041,0.083,0.133,0.033,0.085,0.127,0.132
2026-04-06T11:09:29.685,1775444969685,28,exp_igp_run1,78.498,2.952,h1_to_h2,clab-srte8-h1,192.168.8.2,1,1,5,5,5,0.0,0.203;0.144;0.079;0.050;0.080,0.05,0.111,0.203,0.055,0.08,0.191,0.201
2026-04-06T11:09:29.685,1775444969685,28,exp_igp_run1,78.498,2.952,h2_to_h1,clab-srte8-h2,192.168.1.2,1,1,5,5,5,0.0,0.146;0.041;0.052;0.065;0.039,0.039,0.068,0.146,0.039,0.052,0.13,0.143
2026-04-06T11:09:32.960,1775444972960,29,exp_igp_run1,81.773,3.275,h1_to_h2,clab-srte8-h1,192.168.8.2,1,1,5,5,5,0.0,0.109;0.299;0.064;0.087;0.220,0.064,0.155,0.299,0.089,0.109,0.283,0.296
2026-04-06T11:09:32.960,1775444972960,29,exp_igp_run1,81.773,3.275,h2_to_h1,clab-srte8-h2,192.168.1.2,1,1,5,5,5,0.0,0.117;0.053;0.168;0.041;0.073,0.041,0.09,0.168,0.046,0.073,0.158,0.166
2026-04-06T11:09:36.854,1775444976854,30,exp_igp_run1,85.667,3.894,h1_to_h2,clab-srte8-h1,192.168.8.2,1,1,5,5,5,0.0,0.089;0.074;0.089;0.078;0.078,0.074,0.081,0.089,0.006,0.078,0.089,0.089
2026-04-06T11:09:36.854,1775444976854,30,exp_igp_run1,85.667,3.894,h2_to_h1,clab-srte8-h2,192.168.1.2,1,1,5,5,5,0.0,0.158;0.088;0.067;0.058;0.090,0.058,0.092,0.158,0.035,0.088,0.144,0.155
2026-04-06T11:09:39.986,1775444979986,31,exp_igp_run1,88.799,3.132,h1_to_h2,clab-srte8-h1,192.168.8.2,1,1,5,5,5,0.0,0.374;0.121;0.110;0.072;0.069,0.069,0.149,0.374,0.114,0.11,0.323,0.364
2026-04-06T11:09:39.986,1775444979986,31,exp_igp_run1,88.799,3.132,h2_to_h1,clab-srte8-h2,192.168.1.2,1,1,5,5,5,0.0,0.154;0.096;0.058;0.072;0.061,0.058,0.088,0.154,0.035,0.072,0.142,0.152
2026-04-06T11:09:42.665,1775444982665,32,exp_igp_run1,91.478,2.679,h1_to_h2,clab-srte8-h1,192.168.8.2,1,1,5,5,5,0.0,0.103;0.076;0.097;0.214;0.067,0.067,0.111,0.214,0.052,0.097,0.192,0.21
2026-04-06T11:09:42.665,1775444982665,32,exp_igp_run1,91.478,2.679,h2_to_h1,clab-srte8-h2,192.168.1.2,1,1,5,5,5,0.0,0.109;0.207;0.100;0.068;0.140,0.068,0.124,0.207,0.047,0.109,0.194,0.204
2026-04-06T11:09:45.447,1775444985447,33,exp_igp_run1,94.26,2.782,h1_to_h2,clab-srte8-h1,192.168.8.2,1,1,5,5,5,0.0,0.172;0.068;0.168;0.070;0.079,0.068,0.111,0.172,0.048,0.079,0.171,0.172
2026-04-06T11:09:45.447,1775444985447,33,exp_igp_run1,94.26,2.782,h2_to_h1,clab-srte8-h2,192.168.1.2,1,1,5,5,5,0.0,0.109;0.042;0.068;0.069;0.068,0.042,0.071,0.109,0.021,0.068,0.101,0.107
2026-04-06T11:09:48.218,1775444988218,34,exp_igp_run1,97.03,2.77,h1_to_h2,clab-srte8-h1,192.168.8.2,1,1,5,5,5,0.0,0.106;0.076;0.191;0.108;0.120,0.076,0.12,0.191,0.038,0.108,0.177,0.188
2026-04-06T11:09:48.218,1775444988218,34,exp_igp_run1,97.03,2.77,h2_to_h1,clab-srte8-h2,192.168.1.2,1,1,5,5,5,0.0,0.116;0.075;0.072;0.059;0.093,0.059,0.083,0.116,0.019,0.075,0.111,0.115
2026-04-06T11:09:50.885,1775444990885,35,exp_igp_run1,99.697,2.667,h1_to_h2,clab-srte8-h1,192.168.8.2,1,1,5,5,5,0.0,0.129;0.068;0.067;0.074;0.075,0.067,0.082,0.129,0.023,0.074,0.118,0.127
2026-04-06T11:09:50.885,1775444990885,35,exp_igp_run1,99.697,2.667,h2_to_h1,clab-srte8-h2,192.168.1.2,1,1,5,5,5,0.0,0.086;0.067;0.067;0.088;0.086,0.067,0.078,0.088,0.009,0.086,0.088,0.088
2026-04-06T11:09:53.482,1775444993482,36,exp_igp_run1,102.294,2.597,h1_to_h2,clab-srte8-h1,192.168.8.2,1,1,5,5,5,0.0,0.119;0.064;0.098;0.133;0.068,0.064,0.096,0.133,0.027,0.098,0.13,0.132
2026-04-06T11:09:53.482,1775444993482,36,exp_igp_run1,102.294,2.597,h2_to_h1,clab-srte8-h2,192.168.1.2,1,1,5,5,5,0.0,0.121;0.064;0.067;0.072;0.045,0.045,0.073,0.121,0.025,0.067,0.111,0.119
2026-04-06T11:09:56.150,1775444996150,37,exp_igp_run1,104.962,2.668,h1_to_h2,clab-srte8-h1,192.168.8.2,1,1,5,5,5,0.0,0.064;0.069;0.068;0.080;0.068,0.064,0.069,0.08,0.005,0.068,0.078,0.08
2026-04-06T11:09:56.150,1775444996150,37,exp_igp_run1,104.962,2.668,h2_to_h1,clab-srte8-h2,192.168.1.2,1,1,5,5,5,0.0,0.140;0.042;0.072;0.099;0.071,0.042,0.084,0.14,0.032,0.072,0.132,0.138
2026-04-06T11:09:58.893,1775444998893,38,exp_igp_run1,107.706,2.744,h1_to_h2,clab-srte8-h1,192.168.8.2,1,1,5,5,5,0.0,0.095;0.073;0.084;0.288;0.069,0.069,0.121,0.288,0.083,0.084,0.249,0.28
2026-04-06T11:09:58.893,1775444998893,38,exp_igp_run1,107.706,2.744,h2_to_h1,clab-srte8-h2,192.168.1.2,1,1,5,5,5,0.0,0.115;0.095;0.081;0.066;0.078,0.066,0.087,0.115,0.016,0.081,0.111,0.114
2026-04-06T11:10:01.555,1775445001555,39,exp_igp_run1,110.367,2.661,h1_to_h2,clab-srte8-h1,192.168.8.2,1,1,5,5,5,0.0,0.104;0.110;0.067;0.086;0.076,0.067,0.088,0.11,0.016,0.086,0.109,0.11
2026-04-06T11:10:01.555,1775445001555,39,exp_igp_run1,110.367,2.661,h2_to_h1,clab-srte8-h2,192.168.1.2,1,1,5,5,5,0.0,0.136;0.083;0.067;0.073;0.072,0.067,0.086,0.136,0.025,0.073,0.125,0.134
2026-04-06T11:10:04.241,1775445004241,40,exp_igp_run1,113.054,2.686,h1_to_h2,clab-srte8-h1,192.168.8.2,1,1,5,5,5,0.0,0.112;0.061;0.037;0.152;0.051,0.037,0.082,0.152,0.042,0.061,0.144,0.15
2026-04-06T11:10:04.241,1775445004241,40,exp_igp_run1,113.054,2.686,h2_to_h1,clab-srte8-h2,192.168.1.2,1,1,5,5,5,0.0,0.075;0.072;0.052;0.067;0.073,0.052,0.067,0.075,0.008,0.072,0.075,0.075
2026-04-06T11:10:06.953,1775445006953,41,exp_igp_run1,115.766,2.712,h1_to_h2,clab-srte8-h1,192.168.8.2,1,1,5,5,5,0.0,0.084;0.072;0.077;0.068;0.068,0.068,0.073,0.084,0.006,0.072,0.083,0.084
2026-04-06T11:10:06.953,1775445006953,41,exp_igp_run1,115.766,2.712,h2_to_h1,clab-srte8-h2,192.168.1.2,1,1,5,5,5,0.0,0.174;0.095;0.061;0.067;0.139,0.061,0.107,0.174,0.043,0.095,0.167,0.173
2026-04-06T11:10:09.662,1775445009662,42,exp_igp_run1,118.475,2.709,h1_to_h2,clab-srte8-h1,192.168.8.2,1,1,5,5,5,0.0,0.109;0.068;0.071;0.103;0.151,0.068,0.1,0.151,0.03,0.103,0.143,0.149
2026-04-06T11:10:09.662,1775445009662,42,exp_igp_run1,118.475,2.709,h2_to_h1,clab-srte8-h2,192.168.1.2,1,1,5,5,5,0.0,0.106;0.073;0.099;0.077;0.071,0.071,0.085,0.106,0.014,0.077,0.105,0.106
2026-04-06T11:10:12.325,1775445012325,43,exp_igp_run1,121.138,2.663,h1_to_h2,clab-srte8-h1,192.168.8.2,1,1,5,5,5,0.0,0.093;0.119;0.096;0.083;0.068,0.068,0.091,0.119,0.016,0.093,0.114,0.118
2026-04-06T11:10:12.325,1775445012325,43,exp_igp_run1,121.138,2.663,h2_to_h1,clab-srte8-h2,192.168.1.2,1,1,5,5,5,0.0,0.155;0.126;0.107;0.076;0.237,0.076,0.14,0.237,0.054,0.126,0.221,0.234
2026-04-06T11:10:14.946,1775445014946,44,exp_igp_run1,123.759,2.621,h1_to_h2,clab-srte8-h1,192.168.8.2,1,1,5,5,5,0.0,0.097;0.070;0.073;0.069;0.092,0.069,0.08,0.097,0.011,0.073,0.096,0.097
2026-04-06T11:10:14.946,1775445014946,44,exp_igp_run1,123.759,2.621,h2_to_h1,clab-srte8-h2,192.168.1.2,1,1,5,5,5,0.0,0.222;0.068;0.079;0.089;0.071,0.068,0.105,0.222,0.058,0.079,0.195,0.217
2026-04-06T11:10:17.570,1775445017570,45,exp_igp_run1,126.383,2.624,h1_to_h2,clab-srte8-h1,192.168.8.2,1,1,5,5,5,0.0,0.118;0.157;0.071;0.079;0.138,0.071,0.112,0.157,0.033,0.118,0.153,0.156
2026-04-06T11:10:17.570,1775445017570,45,exp_igp_run1,126.383,2.624,h2_to_h1,clab-srte8-h2,192.168.1.2,1,1,5,5,5,0.0,0.049;0.119;0.088;0.047;0.037,0.037,0.068,0.119,0.03,0.049,0.113,0.118
2026-04-06T11:10:20.242,1775445020242,46,exp_igp_run1,129.055,2.672,h1_to_h2,clab-srte8-h1,192.168.8.2,1,1,5,5,5,0.0,0.177;0.147;0.116;0.057;0.109,0.057,0.121,0.177,0.04,0.116,0.171,0.176
2026-04-06T11:10:20.242,1775445020242,46,exp_igp_run1,129.055,2.672,h2_to_h1,clab-srte8-h2,192.168.1.2,1,1,5,5,5,0.0,0.046;0.050;0.036;0.045;0.045,0.036,0.044,0.05,0.004,0.045,0.049,0.05
2026-04-06T11:10:23.037,1775445023037,47,exp_igp_run1,131.849,2.795,h1_to_h2,clab-srte8-h1,192.168.8.2,1,1,5,5,5,0.0,0.066;0.056;0.131;0.070;0.048,0.048,0.074,0.131,0.029,0.066,0.119,0.129
2026-04-06T11:10:23.037,1775445023037,47,exp_igp_run1,131.849,2.795,h2_to_h1,clab-srte8-h2,192.168.1.2,1,1,5,5,5,0.0,0.083;0.036;0.046;0.072;0.037,0.036,0.054,0.083,0.019,0.046,0.081,0.083
2026-04-06T11:10:25.890,1775445025890,48,exp_igp_run1,134.703,2.853,h1_to_h2,clab-srte8-h1,192.168.8.2,1,1,5,5,5,0.0,0.058;0.059;0.047;0.100;0.076,0.047,0.068,0.1,0.018,0.059,0.095,0.099
2026-04-06T11:10:25.890,1775445025890,48,exp_igp_run1,134.703,2.853,h2_to_h1,clab-srte8-h2,192.168.1.2,1,1,5,5,5,0.0,0.130;0.057;0.039;0.039;0.051,0.039,0.063,0.13,0.034,0.051,0.115,0.127
2026-04-06T11:10:28.732,1775445028732,49,exp_igp_run1,137.545,2.842,h1_to_h2,clab-srte8-h1,192.168.8.2,1,1,5,5,5,0.0,0.223;0.042;0.081;0.059;0.069,0.042,0.094,0.223,0.065,0.069,0.195,0.217
2026-04-06T11:10:28.732,1775445028732,49,exp_igp_run1,137.545,2.842,h2_to_h1,clab-srte8-h2,192.168.1.2,1,1,5,5,5,0.0,0.053;0.034;0.106;0.039;0.100,0.034,0.066,0.106,0.03,0.053,0.105,0.106
2026-04-06T11:10:31.532,1775445031532,50,exp_igp_run1,140.345,2.8,h1_to_h2,clab-srte8-h1,192.168.8.2,1,1,5,5,5,0.0,1.950;0.069;0.059;0.044;0.037,0.037,0.432,1.953,0.76,0.059,1.574,1.875
2026-04-06T11:10:31.532,1775445031532,50,exp_igp_run1,140.345,2.8,h2_to_h1,clab-srte8-h2,192.168.1.2,1,1,5,5,5,0.0,0.091;0.039;0.070;0.163;0.036,0.036,0.079,0.163,0.046,0.07,0.149,0.16
2026-04-06T11:10:34.688,1775445034688,51,exp_igp_run1,143.501,3.157,h1_to_h2,clab-srte8-h1,192.168.8.2,1,1,5,5,5,0.0,0.072;0.122;0.036;0.078;0.070,0.036,0.075,0.122,0.027,0.072,0.113,0.12
2026-04-06T11:10:34.688,1775445034688,51,exp_igp_run1,143.501,3.157,h2_to_h1,clab-srte8-h2,192.168.1.2,1,1,5,5,5,0.0,0.129;0.042;0.037;0.068;0.068,0.037,0.068,0.129,0.032,0.068,0.117,0.127
2026-04-06T11:10:37.412,1775445037412,52,exp_igp_run1,146.225,2.723,h1_to_h2,clab-srte8-h1,192.168.8.2,1,1,5,5,5,0.0,0.190;0.157;0.070;0.071;0.157,0.07,0.129,0.19,0.049,0.157,0.183,0.189
2026-04-06T11:10:37.412,1775445037412,52,exp_igp_run1,146.225,2.723,h2_to_h1,clab-srte8-h2,192.168.1.2,1,1,5,5,5,0.0,0.136;0.116;0.081;0.086;0.122,0.081,0.108,0.136,0.021,0.116,0.133,0.135
