actual_start_ts,actual_end_ts,actual_start_epoch_ms,actual_end_epoch_ms,flow_type,event_id,traffic_profile,flow_proto,seed,planned_start_s,planned_end_s,port,duration_s,parallel,target_bitrate_mbps,rc,throughput_mbps,jitter_ms,lost_percent,retransmits,start_mode,start_active_policy,start_policy_id,start_candidate_path_id,start_policy_seq,start_decision_id,start_cooldown_active,start_elephant_path_hint,start_topk_rank,start_ingress_node,start_controller_epoch_s,end_mode,end_active_policy,end_policy_id,end_candidate_path_id,end_policy_seq,end_decision_id,end_cooldown_active,end_elephant_path_hint,end_topk_rank,end_ingress_node,end_controller_epoch_s,raw_json_path,start_state_snapshot,end_state_snapshot
2026-04-06T11:08:16.977,2026-04-06T11:08:19.137,1775444896978,1775444899139,mice,mice_0,medium,tcp,42,2,4,5202,2,1,20,0,20.427,,,0,igp,igp,igp_default,igp_shortest,0,igp_baseline,0,igp,,r1,0,igp,igp,igp_default,igp_shortest,0,igp_baseline,0,igp,,r1,0,data/iperf_json_20260406_110812/mice_0.json,data/state_snapshots_20260406_110812/mice_0_start.json,data/state_snapshots_20260406_110812/mice_0_end.json
2026-04-06T11:08:20.000,2026-04-06T11:08:21.159,1775444900002,1775444901160,mice,mice_1,medium,tcp,42,5,6,5202,1,1,20,0,20.940,,,0,igp,igp,igp_default,igp_shortest,0,igp_baseline,0,igp,,r1,0,igp,igp,igp_default,igp_shortest,0,igp_baseline,0,igp,,r1,0,data/iperf_json_20260406_110812/mice_1.json,data/state_snapshots_20260406_110812/mice_1_start.json,data/state_snapshots_20260406_110812/mice_1_end.json
2026-04-06T11:08:23.224,2026-04-06T11:08:24.396,1775444903226,1775444904399,mice,mice_3,medium,tcp,42,9,10,5203,1,1,20,0,20.942,,,0,igp,igp,igp_default,igp_shortest,0,igp_baseline,0,igp,,r1,0,igp,igp,igp_default,igp_shortest,0,igp_baseline,0,igp,,r1,0,data/iperf_json_20260406_110812/mice_3.json,data/state_snapshots_20260406_110812/mice_3_start.json,data/state_snapshots_20260406_110812/mice_3_end.json
2026-04-06T11:08:22.218,2026-04-06T11:08:25.387,1775444902219,1775444905389,mice,mice_2,medium,tcp,42,8,11,5202,3,1,20,0,20.267,,,0,igp,igp,igp_default,igp_shortest,0,igp_baseline,0,igp,,r1,0,igp,igp,igp_default,igp_shortest,0,igp_baseline,0,igp,,r1,0,data/iperf_json_20260406_110812/mice_2.json,data/state_snapshots_20260406_110812/mice_2_start.json,data/state_snapshots_20260406_110812/mice_2_end.json
2026-04-06T11:08:24.237,2026-04-06T11:08:26.484,1775444904243,1775444906486,mice,mice_4,medium,tcp,42,10,12,5204,2,1,20,0,20.435,,,0,igp,igp,igp_default,igp_shortest,0,igp_baseline,0,igp,,r1,0,igp,igp,igp_default,igp_shortest,0,igp_baseline,0,igp,,r1,0,data/iperf_json_20260406_110812/mice_4.json,data/state_snapshots_20260406_110812/mice_4_start.json,data/state_snapshots_20260406_110812/mice_4_end.json
2026-04-06T11:08:25.242,2026-04-06T11:08:28.438,1775444905244,1775444908440,mice,mice_5,medium,tcp,42,11,14,5203,3,1,20,0,20.261,,,0,igp,igp,igp_default,igp_shortest,0,igp_baseline,0,igp,,r1,0,igp,igp,igp_default,igp_shortest,0,igp_baseline,0,igp,,r1,0,data/iperf_json_20260406_110812/mice_5.json,data/state_snapshots_20260406_110812/mice_5_start.json,data/state_snapshots_20260406_110812/mice_5_end.json
2026-04-06T11:08:26.250,2026-04-06T11:08:29.457,1775444906251,1775444909459,mice,mice_6,medium,tcp,42,12,15,5202,3,1,20,0,20.264,,,0,igp,igp,igp_default,igp_shortest,0,igp_baseline,0,igp,,r1,0,igp,igp,igp_default,igp_shortest,0,igp_baseline,0,igp,,r1,0,data/iperf_json_20260406_110812/mice_6.json,data/state_snapshots_20260406_110812/mice_6_start.json,data/state_snapshots_20260406_110812/mice_6_end.json
2026-04-06T11:08:27.256,2026-04-06T11:08:30.394,1775444907258,1775444910396,mice,mice_7,medium,tcp,42,13,16,5204,3,1,20,0,20.262,,,0,igp,igp,igp_default,igp_shortest,0,igp_baseline,0,igp,,r1,0,igp,igp,igp_default,igp_shortest,0,igp_baseline,0,igp,,r1,0,data/iperf_json_20260406_110812/mice_7.json,data/state_snapshots_20260406_110812/mice_7_start.json,data/state_snapshots_20260406_110812/mice_7_end.json
2026-04-06T11:08:29.276,2026-04-06T11:08:31.430,1775444909278,1775444911433,mice,mice_9,medium,tcp,42,15,17,5203,2,1,20,0,20.427,,,0,igp,igp,igp_default,igp_shortest,0,igp_baseline,0,igp,,r1,0,igp,igp,igp_default,igp_shortest,0,igp_baseline,0,igp,,r1,0,data/iperf_json_20260406_110812/mice_9.json,data/state_snapshots_20260406_110812/mice_9_start.json,data/state_snapshots_20260406_110812/mice_9_end.json
2026-04-06T11:08:28.265,2026-04-06T11:08:31.464,1775444908271,1775444911465,mice,mice_8,medium,tcp,42,14,17,5205,3,1,20,0,20.268,,,0,igp,igp,igp_default,igp_shortest,0,igp_baseline,0,igp,,r1,0,igp,igp,igp_default,igp_shortest,0,igp_baseline,0,igp,,r1,0,data/iperf_json_20260406_110812/mice_8.json,data/state_snapshots_20260406_110812/mice_8_start.json,data/state_snapshots_20260406_110812/mice_8_end.json
