interval_start_ts,interval_end_ts,interval_start_epoch_ms,interval_end_epoch_ms,flow_type,event_id,traffic_profile,flow_proto,seed,port,duration_s,parallel,target_bitrate_mbps,rc,interval_index,interval_start_s,interval_end_s,interval_seconds,throughput_mbps,retransmits,jitter_ms,lost_percent,start_active_policy,start_policy_id,start_candidate_path_id,start_elephant_path_hint
2026-04-05T15:27:21.674+08:00,2026-04-05T15:27:22.675+08:00,1775374041674,1775374042675,mice,mice_15,medium,tcp,42,5203,1,1,20,0,0,0.0,1.001,1.001,20.96,0,,,srte_static,static_policy_r1_h2_path_b,path_b,r1-r3-r4
2026-04-05T15:27:19.660+08:00,2026-04-05T15:27:20.661+08:00,1775374039660,1775374040661,mice,mice_13,medium,tcp,42,5205,3,1,20,0,0,0.0,1.001,1.001,20.948,0,,,srte_static,static_policy_r1_h2_path_b,path_b,r1-r3-r4
2026-04-05T15:27:20.661+08:00,2026-04-05T15:27:21.661+08:00,1775374040661,1775374041661,mice,mice_13,medium,tcp,42,5205,3,1,20,0,1,1.001,2.001,1.0,19.924,0,,,srte_static,static_policy_r1_h2_path_b,path_b,r1-r3-r4
2026-04-05T15:27:21.661+08:00,2026-04-05T15:27:22.661+08:00,1775374041661,1775374042661,mice,mice_13,medium,tcp,42,5205,3,1,20,0,2,2.001,3.001,1.0,19.92,0,,,srte_static,static_policy_r1_h2_path_b,path_b,r1-r3-r4
2026-04-05T15:27:05.565+08:00,2026-04-05T15:27:06.566+08:00,1775374025565,1775374026566,elephant,elephant_0,medium,tcp,42,5201,18,3,300,0,0,0.0,1.001,1.001,901.9,0,,,srte_static,static_policy_r1_h2_path_b,path_b,r1-r3-r4
2026-04-05T15:27:06.566+08:00,2026-04-05T15:27:07.566+08:00,1775374026566,1775374027566,elephant,elephant_0,medium,tcp,42,5201,18,3,300,0,1,1.001,2.001,1.0,899.569,0,,,srte_static,static_policy_r1_h2_path_b,path_b,r1-r3-r4
2026-04-05T15:27:07.566+08:00,2026-04-05T15:27:08.566+08:00,1775374027566,1775374028566,elephant,elephant_0,medium,tcp,42,5201,18,3,300,0,2,2.001,3.001,1.0,899.768,0,,,srte_static,static_policy_r1_h2_path_b,path_b,r1-r3-r4
2026-04-05T15:27:08.566+08:00,2026-04-05T15:27:09.566+08:00,1775374028566,1775374029566,elephant,elephant_0,medium,tcp,42,5201,18,3,300,0,3,3.001,4.001,1.0,899.658,0,,,srte_static,static_policy_r1_h2_path_b,path_b,r1-r3-r4
2026-04-05T15:27:09.566+08:00,2026-04-05T15:27:10.566+08:00,1775374029566,1775374030566,elephant,elephant_0,medium,tcp,42,5201,18,3,300,0,4,4.001,5.001,1.0,899.704,0,,,srte_static,static_policy_r1_h2_path_b,path_b,r1-r3-r4
2026-04-05T15:27:10.566+08:00,2026-04-05T15:27:11.566+08:00,1775374030566,1775374031566,elephant,elephant_0,medium,tcp,42,5201,18,3,300,0,5,5.001,6.001,1.0,899.649,0,,,srte_static,static_policy_r1_h2_path_b,path_b,r1-r3-r4
2026-04-05T15:27:11.566+08:00,2026-04-05T15:27:12.566+08:00,1775374031566,1775374032566,elephant,elephant_0,medium,tcp,42,5201,18,3,300,0,6,6.001,7.001,1.0,901.77,0,,,srte_static,static_policy_r1_h2_path_b,path_b,r1-r3-r4
2026-04-05T15:27:12.566+08:00,2026-04-05T15:27:13.566+08:00,1775374032566,1775374033566,elephant,elephant_0,medium,tcp,42,5201,18,3,300,0,7,7.001,8.001,1.0,899.693,0,,,srte_static,static_policy_r1_h2_path_b,path_b,r1-r3-r4
2026-04-05T15:27:13.566+08:00,2026-04-05T15:27:14.566+08:00,1775374033566,1775374034566,elephant,elephant_0,medium,tcp,42,5201,18,3,300,0,8,8.001,9.001,1.0,899.694,0,,,srte_static,static_policy_r1_h2_path_b,path_b,r1-r3-r4
2026-04-05T15:27:14.566+08:00,2026-04-05T15:27:15.566+08:00,1775374034566,1775374035566,elephant,elephant_0,medium,tcp,42,5201,18,3,300,0,9,9.001,10.001,1.0,899.947,0,,,srte_static,static_policy_r1_h2_path_b,path_b,r1-r3-r4
2026-04-05T15:27:15.566+08:00,2026-04-05T15:27:16.566+08:00,1775374035566,1775374036566,elephant,elephant_0,medium,tcp,42,5201,18,3,300,0,10,10.001,11.001,1.0,899.349,0,,,srte_static,static_policy_r1_h2_path_b,path_b,r1-r3-r4
2026-04-05T15:27:16.566+08:00,2026-04-05T15:27:17.566+08:00,1775374036566,1775374037566,elephant,elephant_0,medium,tcp,42,5201,18,3,300,0,11,11.001,12.001,1.0,899.738,0,,,srte_static,static_policy_r1_h2_path_b,path_b,r1-r3-r4
2026-04-05T15:27:17.566+08:00,2026-04-05T15:27:18.566+08:00,1775374037566,1775374038566,elephant,elephant_0,medium,tcp,42,5201,18,3,300,0,12,12.001,13.001,1.0,899.668,0,,,srte_static,static_policy_r1_h2_path_b,path_b,r1-r3-r4
2026-04-05T15:27:18.566+08:00,2026-04-05T15:27:19.566+08:00,1775374038566,1775374039566,elephant,elephant_0,medium,tcp,42,5201,18,3,300,0,13,13.001,14.001,1.0,899.629,0,,,srte_static,static_policy_r1_h2_path_b,path_b,r1-r3-r4
2026-04-05T15:27:19.566+08:00,2026-04-05T15:27:20.566+08:00,1775374039566,1775374040566,elephant,elephant_0,medium,tcp,42,5201,18,3,300,0,14,14.001,15.001,1.0,899.715,0,,,srte_static,static_policy_r1_h2_path_b,path_b,r1-r3-r4
2026-04-05T15:27:20.566+08:00,2026-04-05T15:27:21.566+08:00,1775374040566,1775374041566,elephant,elephant_0,medium,tcp,42,5201,18,3,300,0,15,15.001,16.001,1.0,899.637,0,,,srte_static,static_policy_r1_h2_path_b,path_b,r1-r3-r4
2026-04-05T15:27:21.566+08:00,2026-04-05T15:27:22.566+08:00,1775374041566,1775374042566,elephant,elephant_0,medium,tcp,42,5201,18,3,300,0,16,16.001,17.001,1.0,901.804,0,,,srte_static,static_policy_r1_h2_path_b,path_b,r1-r3-r4
2026-04-05T15:27:22.566+08:00,2026-04-05T15:27:23.567+08:00,1775374042566,1775374043567,elephant,elephant_0,medium,tcp,42,5201,18,3,300,0,17,17.001,18.002,1.0,899.25,0,,,srte_static,static_policy_r1_h2_path_b,path_b,r1-r3-r4
2026-04-05T15:27:23.687+08:00,2026-04-05T15:27:24.687+08:00,1775374043687,1775374044687,mice,mice_16,medium,tcp,42,5202,1,1,20,0,0,0.0,1.0,1.0,20.966,0,,,srte_static,static_policy_r1_h2_path_b,path_b,r1-r3-r4
2026-04-05T15:27:24.693+08:00,2026-04-05T15:27:25.694+08:00,1775374044693,1775374045694,mice,mice_17,medium,tcp,42,5203,2,1,20,0,0,0.0,1.001,1.001,20.95,0,,,srte_static,static_policy_r1_h2_path_b,path_b,r1-r3-r4
2026-04-05T15:27:25.694+08:00,2026-04-05T15:27:26.694+08:00,1775374045694,1775374046694,mice,mice_17,medium,tcp,42,5203,2,1,20,0,1,1.001,2.001,1.0,19.916,0,,,srte_static,static_policy_r1_h2_path_b,path_b,r1-r3-r4
2026-04-05T15:27:25.699+08:00,2026-04-05T15:27:26.700+08:00,1775374045699,1775374046700,mice,mice_18,medium,tcp,42,5202,3,1,20,0,0,0.0,1.001,1.001,20.95,0,,,srte_static,static_policy_r1_h2_path_b,path_b,r1-r3-r4
2026-04-05T15:27:26.700+08:00,2026-04-05T15:27:27.700+08:00,1775374046700,1775374047700,mice,mice_18,medium,tcp,42,5202,3,1,20,0,1,1.001,2.001,1.0,19.918,0,,,srte_static,static_policy_r1_h2_path_b,path_b,r1-r3-r4
2026-04-05T15:27:27.700+08:00,2026-04-05T15:27:28.700+08:00,1775374047700,1775374048700,mice,mice_18,medium,tcp,42,5202,3,1,20,0,2,2.001,3.001,1.0,19.928,0,,,srte_static,static_policy_r1_h2_path_b,path_b,r1-r3-r4
2026-04-05T15:27:27.720+08:00,2026-04-05T15:27:28.721+08:00,1775374047720,1775374048721,mice,mice_20,medium,tcp,42,5203,2,1,20,0,0,0.0,1.001,1.001,20.948,0,,,srte_static,static_policy_r1_h2_path_b,path_b,r1-r3-r4
2026-04-05T15:27:28.721+08:00,2026-04-05T15:27:29.721+08:00,1775374048721,1775374049721,mice,mice_20,medium,tcp,42,5203,2,1,20,0,1,1.001,2.001,1.0,19.918,0,,,srte_static,static_policy_r1_h2_path_b,path_b,r1-r3-r4
2026-04-05T15:27:26.714+08:00,2026-04-05T15:27:27.715+08:00,1775374046714,1775374047715,mice,mice_19,medium,tcp,42,5204,3,1,20,0,0,0.0,1.001,1.001,20.948,0,,,srte_static,static_policy_r1_h2_path_b,path_b,r1-r3-r4
2026-04-05T15:27:27.715+08:00,2026-04-05T15:27:28.715+08:00,1775374047715,1775374048715,mice,mice_19,medium,tcp,42,5204,3,1,20,0,1,1.001,2.001,1.0,19.924,0,,,srte_static,static_policy_r1_h2_path_b,path_b,r1-r3-r4
2026-04-05T15:27:28.715+08:00,2026-04-05T15:27:29.715+08:00,1775374048715,1775374049715,mice,mice_19,medium,tcp,42,5204,3,1,20,0,2,2.001,3.001,1.0,19.918,0,,,srte_static,static_policy_r1_h2_path_b,path_b,r1-r3-r4
2026-04-05T15:27:30.738+08:00,2026-04-05T15:27:31.739+08:00,1775374050738,1775374051739,mice,mice_21,medium,tcp,42,5202,2,1,20,0,0,0.0,1.001,1.001,20.949,0,,,srte_static,static_policy_r1_h2_path_b,path_b,r1-r3-r4
2026-04-05T15:27:31.739+08:00,2026-04-05T15:27:32.739+08:00,1775374051739,1775374052739,mice,mice_21,medium,tcp,42,5202,2,1,20,0,1,1.001,2.001,1.0,19.918,0,,,srte_static,static_policy_r1_h2_path_b,path_b,r1-r3-r4
2026-04-05T15:27:32.762+08:00,2026-04-05T15:27:33.763+08:00,1775374052762,1775374053763,mice,mice_22,medium,tcp,42,5203,1,1,20,0,0,0.0,1.001,1.001,20.95,0,,,srte_static,static_policy_r1_h2_path_b,path_b,r1-r3-r4
2026-04-05T15:27:33.767+08:00,2026-04-05T15:27:34.768+08:00,1775374053767,1775374054768,mice,mice_23,medium,tcp,42,5202,2,1,20,0,0,0.0,1.001,1.001,20.947,0,,,srte_static,static_policy_r1_h2_path_b,path_b,r1-r3-r4
2026-04-05T15:27:34.768+08:00,2026-04-05T15:27:35.768+08:00,1775374054768,1775374055768,mice,mice_23,medium,tcp,42,5202,2,1,20,0,1,1.001,2.001,1.0,19.921,0,,,srte_static,static_policy_r1_h2_path_b,path_b,r1-r3-r4
2026-04-05T15:27:34.772+08:00,2026-04-05T15:27:35.773+08:00,1775374054772,1775374055773,mice,mice_24,medium,tcp,42,5203,1,1,20,0,0,0.0,1.001,1.001,20.946,0,,,srte_static,static_policy_r1_h2_path_b,path_b,r1-r3-r4
2026-04-05T15:27:36.785+08:00,2026-04-05T15:27:37.786+08:00,1775374056785,1775374057786,mice,mice_25,medium,tcp,42,5202,2,1,20,0,0,0.0,1.001,1.001,20.949,0,,,srte_static,static_policy_r1_h2_path_b,path_b,r1-r3-r4
2026-04-05T15:27:37.786+08:00,2026-04-05T15:27:38.786+08:00,1775374057786,1775374058786,mice,mice_25,medium,tcp,42,5202,2,1,20,0,1,1.001,2.001,1.0,19.931,0,,,srte_static,static_policy_r1_h2_path_b,path_b,r1-r3-r4
2026-04-05T15:27:39.804+08:00,2026-04-05T15:27:40.806+08:00,1775374059804,1775374060806,mice,mice_27,medium,tcp,42,5202,1,1,20,0,0,0.0,1.002,1.002,20.934,0,,,srte_static,static_policy_r1_h2_path_b,path_b,r1-r3-r4
2026-04-05T15:27:38.797+08:00,2026-04-05T15:27:39.798+08:00,1775374058797,1775374059798,mice,mice_26,medium,tcp,42,5203,3,1,20,0,0,0.0,1.001,1.001,20.958,0,,,srte_static,static_policy_r1_h2_path_b,path_b,r1-r3-r4
2026-04-05T15:27:39.798+08:00,2026-04-05T15:27:40.798+08:00,1775374059798,1775374060798,mice,mice_26,medium,tcp,42,5203,3,1,20,0,1,1.001,2.001,1.0,19.924,0,,,srte_static,static_policy_r1_h2_path_b,path_b,r1-r3-r4
2026-04-05T15:27:40.798+08:00,2026-04-05T15:27:41.798+08:00,1775374060798,1775374061798,mice,mice_26,medium,tcp,42,5203,3,1,20,0,2,2.001,3.001,1.001,19.911,0,,,srte_static,static_policy_r1_h2_path_b,path_b,r1-r3-r4
2026-04-05T15:27:41.816+08:00,2026-04-05T15:27:42.817+08:00,1775374061816,1775374062817,mice,mice_28,medium,tcp,42,5202,3,1,20,0,0,0.0,1.001,1.001,20.947,0,,,srte_static,static_policy_r1_h2_path_b,path_b,r1-r3-r4
2026-04-05T15:27:42.817+08:00,2026-04-05T15:27:43.817+08:00,1775374062817,1775374063817,mice,mice_28,medium,tcp,42,5202,3,1,20,0,1,1.001,2.001,1.0,19.925,0,,,srte_static,static_policy_r1_h2_path_b,path_b,r1-r3-r4
2026-04-05T15:27:43.817+08:00,2026-04-05T15:27:44.817+08:00,1775374063817,1775374064817,mice,mice_28,medium,tcp,42,5202,3,1,20,0,2,2.001,3.001,1.0,19.921,0,,,srte_static,static_policy_r1_h2_path_b,path_b,r1-r3-r4
2026-04-05T15:27:43.830+08:00,2026-04-05T15:27:44.832+08:00,1775374063830,1775374064832,mice,mice_29,medium,tcp,42,5203,1,1,20,0,0,0.0,1.002,1.002,20.94,0,,,srte_static,static_policy_r1_h2_path_b,path_b,r1-r3-r4
2026-04-05T15:27:44.837+08:00,2026-04-05T15:27:45.838+08:00,1775374064837,1775374065838,mice,mice_30,medium,tcp,42,5204,2,1,20,0,0,0.0,1.001,1.001,20.948,0,,,srte_static,static_policy_r1_h2_path_b,path_b,r1-r3-r4
2026-04-05T15:27:45.838+08:00,2026-04-05T15:27:46.839+08:00,1775374065838,1775374066839,mice,mice_30,medium,tcp,42,5204,2,1,20,0,1,1.001,2.002,1.001,19.909,0,,,srte_static,static_policy_r1_h2_path_b,path_b,r1-r3-r4
2026-04-05T15:27:47.854+08:00,2026-04-05T15:27:48.855+08:00,1775374067854,1775374068855,mice,mice_31,medium,tcp,42,5202,1,1,20,0,0,0.0,1.001,1.001,20.945,0,,,srte_static,static_policy_r1_h2_path_b,path_b,r1-r3-r4
2026-04-05T15:27:50.872+08:00,2026-04-05T15:27:51.872+08:00,1775374070872,1775374071872,mice,mice_32,medium,tcp,42,5202,1,1,20,0,0,0.0,1.0,1.0,20.967,0,,,srte_static,static_policy_r1_h2_path_b,path_b,r1-r3-r4
2026-04-05T15:27:35.778+08:00,2026-04-05T15:27:36.779+08:00,1775374055778,1775374056779,elephant,elephant_1,medium,tcp,42,5201,18,3,300,0,0,0.0,1.001,1.001,901.809,0,,,srte_static,static_policy_r1_h2_path_b,path_b,r1-r3-r4
2026-04-05T15:27:36.779+08:00,2026-04-05T15:27:37.779+08:00,1775374056779,1775374057779,elephant,elephant_1,medium,tcp,42,5201,18,3,300,0,1,1.001,2.001,1.0,899.721,0,,,srte_static,static_policy_r1_h2_path_b,path_b,r1-r3-r4
2026-04-05T15:27:37.779+08:00,2026-04-05T15:27:38.779+08:00,1775374057779,1775374058779,elephant,elephant_1,medium,tcp,42,5201,18,3,300,0,2,2.001,3.001,1.0,899.701,0,,,srte_static,static_policy_r1_h2_path_b,path_b,r1-r3-r4
2026-04-05T15:27:38.779+08:00,2026-04-05T15:27:39.779+08:00,1775374058779,1775374059779,elephant,elephant_1,medium,tcp,42,5201,18,3,300,0,3,3.001,4.001,1.0,899.694,0,,,srte_static,static_policy_r1_h2_path_b,path_b,r1-r3-r4
2026-04-05T15:27:39.779+08:00,2026-04-05T15:27:40.779+08:00,1775374059779,1775374060779,elephant,elephant_1,medium,tcp,42,5201,18,3,300,0,4,4.001,5.001,1.0,899.635,0,,,srte_static,static_policy_r1_h2_path_b,path_b,r1-r3-r4
2026-04-05T15:27:40.779+08:00,2026-04-05T15:27:41.779+08:00,1775374060779,1775374061779,elephant,elephant_1,medium,tcp,42,5201,18,3,300,0,5,5.001,6.001,1.0,899.721,0,,,srte_static,static_policy_r1_h2_path_b,path_b,r1-r3-r4
2026-04-05T15:27:41.779+08:00,2026-04-05T15:27:42.779+08:00,1775374061779,1775374062779,elephant,elephant_1,medium,tcp,42,5201,18,3,300,0,6,6.001,7.001,1.0,899.645,0,,,srte_static,static_policy_r1_h2_path_b,path_b,r1-r3-r4
2026-04-05T15:27:42.779+08:00,2026-04-05T15:27:43.779+08:00,1775374062779,1775374063779,elephant,elephant_1,medium,tcp,42,5201,18,3,300,0,7,7.001,8.001,1.0,902.801,0,,,srte_static,static_policy_r1_h2_path_b,path_b,r1-r3-r4
2026-04-05T15:27:43.779+08:00,2026-04-05T15:27:44.779+08:00,1775374063779,1775374064779,elephant,elephant_1,medium,tcp,42,5201,18,3,300,0,8,8.001,9.001,1.0,899.646,0,,,srte_static,static_policy_r1_h2_path_b,path_b,r1-r3-r4
2026-04-05T15:27:44.779+08:00,2026-04-05T15:27:45.779+08:00,1775374064779,1775374065779,elephant,elephant_1,medium,tcp,42,5201,18,3,300,0,9,9.001,10.001,1.0,899.729,0,,,srte_static,static_policy_r1_h2_path_b,path_b,r1-r3-r4
2026-04-05T15:27:45.779+08:00,2026-04-05T15:27:46.779+08:00,1775374065779,1775374066779,elephant,elephant_1,medium,tcp,42,5201,18,3,300,0,10,10.001,11.001,1.0,899.697,0,,,srte_static,static_policy_r1_h2_path_b,path_b,r1-r3-r4
2026-04-05T15:27:46.779+08:00,2026-04-05T15:27:47.779+08:00,1775374066779,1775374067779,elephant,elephant_1,medium,tcp,42,5201,18,3,300,0,11,11.001,12.001,1.0,899.663,0,,,srte_static,static_policy_r1_h2_path_b,path_b,r1-r3-r4
2026-04-05T15:27:47.779+08:00,2026-04-05T15:27:48.779+08:00,1775374067779,1775374068779,elephant,elephant_1,medium,tcp,42,5201,18,3,300,0,12,12.001,13.001,1.0,899.667,0,,,srte_static,static_policy_r1_h2_path_b,path_b,r1-r3-r4
2026-04-05T15:27:48.779+08:00,2026-04-05T15:27:49.779+08:00,1775374068779,1775374069779,elephant,elephant_1,medium,tcp,42,5201,18,3,300,0,13,13.001,14.001,1.0,899.665,0,,,srte_static,static_policy_r1_h2_path_b,path_b,r1-r3-r4
2026-04-05T15:27:49.779+08:00,2026-04-05T15:27:50.779+08:00,1775374069779,1775374070779,elephant,elephant_1,medium,tcp,42,5201,18,3,300,0,14,14.001,15.001,1.0,899.717,0,,,srte_static,static_policy_r1_h2_path_b,path_b,r1-r3-r4
2026-04-05T15:27:50.779+08:00,2026-04-05T15:27:51.779+08:00,1775374070779,1775374071779,elephant,elephant_1,medium,tcp,42,5201,18,3,300,0,15,15.001,16.001,1.0,899.703,0,,,srte_static,static_policy_r1_h2_path_b,path_b,r1-r3-r4
2026-04-05T15:27:51.779+08:00,2026-04-05T15:27:52.779+08:00,1775374071779,1775374072779,elephant,elephant_1,medium,tcp,42,5201,18,3,300,0,16,16.001,17.001,1.0,901.737,0,,,srte_static,static_policy_r1_h2_path_b,path_b,r1-r3-r4
2026-04-05T15:27:52.779+08:00,2026-04-05T15:27:53.779+08:00,1775374072779,1775374073779,elephant,elephant_1,medium,tcp,42,5201,18,3,300,0,17,17.001,18.001,1.0,899.353,0,,,srte_static,static_policy_r1_h2_path_b,path_b,r1-r3-r4
2026-04-05T15:27:54.897+08:00,2026-04-05T15:27:55.898+08:00,1775374074897,1775374075898,mice,mice_33,medium,tcp,42,5202,2,1,20,0,0,0.0,1.001,1.001,20.949,0,,,srte_static,static_policy_r1_h2_path_b,path_b,r1-r3-r4
