timestamp,wall_time_epoch_ms,sample_id,experiment_id,elapsed_s,dt_s,state_read_ok,mode,traffic_profile,active_policy,policy_id,candidate_path_id,policy_seq,decision_id,reroute_event,cooldown_active,event,event_ts,cooldown_until,elephant_path_hint,elephant_flow_id,elephant_topk_rank,ingress_node,segment_list,controller_epoch_s,gain_mlu_pct,gain_rtt_ms,policy_seq_delta,policy_changed,decision_changed,path_changed,controller_lag_s
2026-04-06T11:44:53.085,1775447093085,93,exp_static_run1,256.161,2.926,1,static,medium,srte_static,static_policy_r1_h2_path_b,path_b,1,static_srte_seed42,0,0,none,,,r1-r2-r3-r6-r7-r8,,,r1,16002|16003|16006|16007|16008,0,,,0,0,0,0,
2026-04-06T11:44:56.428,1775447096428,94,exp_static_run1,259.504,3.343,1,static,medium,srte_static,static_policy_r1_h2_path_b,path_b,1,static_srte_seed42,0,0,none,,,r1-r2-r3-r6-r7-r8,,,r1,16002|16003|16006|16007|16008,0,,,0,0,0,0,
2026-04-06T11:44:59.366,1775447099366,95,exp_static_run1,262.442,2.938,1,static,medium,srte_static,static_policy_r1_h2_path_b,path_b,1,static_srte_seed42,0,0,none,,,r1-r2-r3-r6-r7-r8,,,r1,16002|16003|16006|16007|16008,0,,,0,0,0,0,
2026-04-06T11:45:02.362,1775447102362,96,exp_static_run1,265.437,2.995,1,static,medium,srte_static,static_policy_r1_h2_path_b,path_b,1,static_srte_seed42,0,0,none,,,r1-r2-r3-r6-r7-r8,,,r1,16002|16003|16006|16007|16008,0,,,0,0,0,0,
2026-04-06T11:45:05.735,1775447105735,97,exp_static_run1,268.811,3.374,1,static,medium,srte_static,static_policy_r1_h2_path_b,path_b,1,static_srte_seed42,0,0,none,,,r1-r2-r3-r6-r7-r8,,,r1,16002|16003|16006|16007|16008,0,,,0,0,0,0,
2026-04-06T11:45:08.706,1775447108706,98,exp_static_run1,271.782,2.971,1,static,medium,srte_static,static_policy_r1_h2_path_b,path_b,1,static_srte_seed42,0,0,none,,,r1-r2-r3-r6-r7-r8,,,r1,16002|16003|16006|16007|16008,0,,,0,0,0,0,
2026-04-06T11:45:11.641,1775447111641,99,exp_static_run1,274.717,2.935,1,static,medium,srte_static,static_policy_r1_h2_path_b,path_b,1,static_srte_seed42,0,0,none,,,r1-r2-r3-r6-r7-r8,,,r1,16002|16003|16006|16007|16008,0,,,0,0,0,0,
2026-04-06T11:45:14.747,1775447114747,100,exp_static_run1,277.822,3.105,1,static,medium,srte_static,static_policy_r1_h2_path_b,path_b,1,static_srte_seed42,0,0,none,,,r1-r2-r3-r6-r7-r8,,,r1,16002|16003|16006|16007|16008,0,,,0,0,0,0,
2026-04-06T11:45:18.167,1775447118167,101,exp_static_run1,281.242,3.42,1,static,medium,srte_static,static_policy_r1_h2_path_b,path_b,1,static_srte_seed42,0,0,none,,,r1-r2-r3-r6-r7-r8,,,r1,16002|16003|16006|16007|16008,0,,,0,0,0,0,
2026-04-06T11:45:21.233,1775447121233,102,exp_static_run1,284.309,3.067,1,static,medium,srte_static,static_policy_r1_h2_path_b,path_b,1,static_srte_seed42,0,0,none,,,r1-r2-r3-r6-r7-r8,,,r1,16002|16003|16006|16007|16008,0,,,0,0,0,0,
2026-04-06T11:45:24.397,1775447124397,103,exp_static_run1,287.472,3.163,1,static,medium,srte_static,static_policy_r1_h2_path_b,path_b,1,static_srte_seed42,0,0,none,,,r1-r2-r3-r6-r7-r8,,,r1,16002|16003|16006|16007|16008,0,,,0,0,0,0,
2026-04-06T11:45:27.819,1775447127819,104,exp_static_run1,290.895,3.422,1,static,medium,srte_static,static_policy_r1_h2_path_b,path_b,1,static_srte_seed42,0,0,none,,,r1-r2-r3-r6-r7-r8,,,r1,16002|16003|16006|16007|16008,0,,,0,0,0,0,
2026-04-06T11:45:30.786,1775447130786,105,exp_static_run1,293.861,2.967,1,static,medium,srte_static,static_policy_r1_h2_path_b,path_b,1,static_srte_seed42,0,0,none,,,r1-r2-r3-r6-r7-r8,,,r1,16002|16003|16006|16007|16008,0,,,0,0,0,0,
2026-04-06T11:45:33.670,1775447133670,106,exp_static_run1,296.746,2.884,1,static,medium,srte_static,static_policy_r1_h2_path_b,path_b,1,static_srte_seed42,0,0,none,,,r1-r2-r3-r6-r7-r8,,,r1,16002|16003|16006|16007|16008,0,,,0,0,0,0,
2026-04-06T11:45:36.995,1775447136995,107,exp_static_run1,300.07,3.325,1,static,medium,srte_static,static_policy_r1_h2_path_b,path_b,1,static_srte_seed42,0,0,none,,,r1-r2-r3-r6-r7-r8,,,r1,16002|16003|16006|16007|16008,0,,,0,0,0,0,
2026-04-06T11:45:40.443,1775447140443,108,exp_static_run1,303.519,3.449,1,static,medium,srte_static,static_policy_r1_h2_path_b,path_b,1,static_srte_seed42,0,0,none,,,r1-r2-r3-r6-r7-r8,,,r1,16002|16003|16006|16007|16008,0,,,0,0,0,0,
2026-04-06T11:45:43.140,1775447143140,109,exp_static_run1,306.216,2.697,1,static,medium,srte_static,static_policy_r1_h2_path_b,path_b,1,static_srte_seed42,0,0,none,,,r1-r2-r3-r6-r7-r8,,,r1,16002|16003|16006|16007|16008,0,,,0,0,0,0,
2026-04-06T11:45:46.163,1775447146163,110,exp_static_run1,309.239,3.023,1,static,medium,srte_static,static_policy_r1_h2_path_b,path_b,1,static_srte_seed42,0,0,none,,,r1-r2-r3-r6-r7-r8,,,r1,16002|16003|16006|16007|16008,0,,,0,0,0,0,
2026-04-06T11:45:49.271,1775447149271,111,exp_static_run1,312.347,3.108,1,static,medium,srte_static,static_policy_r1_h2_path_b,path_b,1,static_srte_seed42,0,0,none,,,r1-r2-r3-r6-r7-r8,,,r1,16002|16003|16006|16007|16008,0,,,0,0,0,0,
2026-04-06T11:45:52.186,1775447152186,112,exp_static_run1,315.261,2.915,1,static,medium,srte_static,static_policy_r1_h2_path_b,path_b,1,static_srte_seed42,0,0,none,,,r1-r2-r3-r6-r7-r8,,,r1,16002|16003|16006|16007|16008,0,,,0,0,0,0,
2026-04-06T11:45:54.832,1775447154832,113,exp_static_run1,317.908,2.646,1,static,medium,srte_static,static_policy_r1_h2_path_b,path_b,1,static_srte_seed42,0,0,none,,,r1-r2-r3-r6-r7-r8,,,r1,16002|16003|16006|16007|16008,0,,,0,0,0,0,
2026-04-06T11:45:58.591,1775447158591,114,exp_static_run1,321.667,3.759,1,static,medium,srte_static,static_policy_r1_h2_path_b,path_b,1,static_srte_seed42,0,0,none,,,r1-r2-r3-r6-r7-r8,,,r1,16002|16003|16006|16007|16008,0,,,0,0,0,0,
2026-04-06T11:46:01.507,1775447161507,115,exp_static_run1,324.583,2.916,1,static,medium,srte_static,static_policy_r1_h2_path_b,path_b,1,static_srte_seed42,0,0,none,,,r1-r2-r3-r6-r7-r8,,,r1,16002|16003|16006|16007|16008,0,,,0,0,0,0,
2026-04-06T11:46:04.343,1775447164343,116,exp_static_run1,327.419,2.836,1,static,medium,srte_static,static_policy_r1_h2_path_b,path_b,1,static_srte_seed42,0,0,none,,,r1-r2-r3-r6-r7-r8,,,r1,16002|16003|16006|16007|16008,0,,,0,0,0,0,
2026-04-06T11:46:07.605,1775447167605,117,exp_static_run1,330.68,3.262,1,static,medium,srte_static,static_policy_r1_h2_path_b,path_b,1,static_srte_seed42,0,0,none,,,r1-r2-r3-r6-r7-r8,,,r1,16002|16003|16006|16007|16008,0,,,0,0,0,0,
2026-04-06T11:46:10.439,1775447170439,118,exp_static_run1,333.515,2.834,1,static,medium,srte_static,static_policy_r1_h2_path_b,path_b,1,static_srte_seed42,0,0,none,,,r1-r2-r3-r6-r7-r8,,,r1,16002|16003|16006|16007|16008,0,,,0,0,0,0,
2026-04-06T11:46:13.338,1775447173338,119,exp_static_run1,336.414,2.899,1,static,medium,srte_static,static_policy_r1_h2_path_b,path_b,1,static_srte_seed42,0,0,none,,,r1-r2-r3-r6-r7-r8,,,r1,16002|16003|16006|16007|16008,0,,,0,0,0,0,
2026-04-06T11:46:16.688,1775447176688,120,exp_static_run1,339.764,3.35,1,static,medium,srte_static,static_policy_r1_h2_path_b,path_b,1,static_srte_seed42,0,0,none,,,r1-r2-r3-r6-r7-r8,,,r1,16002|16003|16006|16007|16008,0,,,0,0,0,0,
2026-04-06T11:46:20.034,1775447180034,121,exp_static_run1,343.11,3.346,1,static,medium,srte_static,static_policy_r1_h2_path_b,path_b,1,static_srte_seed42,0,0,none,,,r1-r2-r3-r6-r7-r8,,,r1,16002|16003|16006|16007|16008,0,,,0,0,0,0,
2026-04-06T11:46:22.930,1775447182930,122,exp_static_run1,346.006,2.896,1,static,medium,srte_static,static_policy_r1_h2_path_b,path_b,1,static_srte_seed42,0,0,none,,,r1-r2-r3-r6-r7-r8,,,r1,16002|16003|16006|16007|16008,0,,,0,0,0,0,
2026-04-06T11:46:26.077,1775447186077,123,exp_static_run1,349.153,3.147,1,static,medium,srte_static,static_policy_r1_h2_path_b,path_b,1,static_srte_seed42,0,0,none,,,r1-r2-r3-r6-r7-r8,,,r1,16002|16003|16006|16007|16008,0,,,0,0,0,0,
2026-04-06T11:46:29.487,1775447189487,124,exp_static_run1,352.563,3.41,1,static,medium,srte_static,static_policy_r1_h2_path_b,path_b,1,static_srte_seed42,0,0,none,,,r1-r2-r3-r6-r7-r8,,,r1,16002|16003|16006|16007|16008,0,,,0,0,0,0,
2026-04-06T11:46:32.383,1775447192383,125,exp_static_run1,355.459,2.896,1,static,medium,srte_static,static_policy_r1_h2_path_b,path_b,1,static_srte_seed42,0,0,none,,,r1-r2-r3-r6-r7-r8,,,r1,16002|16003|16006|16007|16008,0,,,0,0,0,0,
2026-04-06T11:46:35.449,1775447195449,126,exp_static_run1,358.524,3.066,1,static,medium,srte_static,static_policy_r1_h2_path_b,path_b,1,static_srte_seed42,0,0,none,,,r1-r2-r3-r6-r7-r8,,,r1,16002|16003|16006|16007|16008,0,,,0,0,0,0,
2026-04-06T11:46:38.534,1775447198534,127,exp_static_run1,361.609,3.085,1,static,medium,srte_static,static_policy_r1_h2_path_b,path_b,1,static_srte_seed42,0,0,none,,,r1-r2-r3-r6-r7-r8,,,r1,16002|16003|16006|16007|16008,0,,,0,0,0,0,
2026-04-06T11:46:41.351,1775447201351,128,exp_static_run1,364.426,2.817,1,static,medium,srte_static,static_policy_r1_h2_path_b,path_b,1,static_srte_seed42,0,0,none,,,r1-r2-r3-r6-r7-r8,,,r1,16002|16003|16006|16007|16008,0,,,0,0,0,0,
2026-04-06T11:46:44.133,1775447204133,129,exp_static_run1,367.209,2.782,1,static,medium,srte_static,static_policy_r1_h2_path_b,path_b,1,static_srte_seed42,0,0,none,,,r1-r2-r3-r6-r7-r8,,,r1,16002|16003|16006|16007|16008,0,,,0,0,0,0,
2026-04-06T11:46:47.296,1775447207296,130,exp_static_run1,370.372,3.163,1,static,medium,srte_static,static_policy_r1_h2_path_b,path_b,1,static_srte_seed42,0,0,none,,,r1-r2-r3-r6-r7-r8,,,r1,16002|16003|16006|16007|16008,0,,,0,0,0,0,
2026-04-06T11:46:50.377,1775447210377,131,exp_static_run1,373.452,3.081,1,static,medium,srte_static,static_policy_r1_h2_path_b,path_b,1,static_srte_seed42,0,0,none,,,r1-r2-r3-r6-r7-r8,,,r1,16002|16003|16006|16007|16008,0,,,0,0,0,0,
2026-04-06T11:46:53.274,1775447213274,132,exp_static_run1,376.349,2.897,1,static,medium,srte_static,static_policy_r1_h2_path_b,path_b,1,static_srte_seed42,0,0,none,,,r1-r2-r3-r6-r7-r8,,,r1,16002|16003|16006|16007|16008,0,,,0,0,0,0,
2026-04-06T11:46:56.576,1775447216576,133,exp_static_run1,379.652,3.302,1,static,medium,srte_static,static_policy_r1_h2_path_b,path_b,1,static_srte_seed42,0,0,none,,,r1-r2-r3-r6-r7-r8,,,r1,16002|16003|16006|16007|16008,0,,,0,0,0,0,
2026-04-06T11:46:59.880,1775447219880,134,exp_static_run1,382.955,3.304,1,static,medium,srte_static,static_policy_r1_h2_path_b,path_b,1,static_srte_seed42,0,0,none,,,r1-r2-r3-r6-r7-r8,,,r1,16002|16003|16006|16007|16008,0,,,0,0,0,0,
2026-04-06T11:47:02.784,1775447222784,135,exp_static_run1,385.859,2.904,1,static,medium,srte_static,static_policy_r1_h2_path_b,path_b,1,static_srte_seed42,0,0,none,,,r1-r2-r3-r6-r7-r8,,,r1,16002|16003|16006|16007|16008,0,,,0,0,0,0,
2026-04-06T11:47:05.680,1775447225680,136,exp_static_run1,388.755,2.896,1,static,medium,srte_static,static_policy_r1_h2_path_b,path_b,1,static_srte_seed42,0,0,none,,,r1-r2-r3-r6-r7-r8,,,r1,16002|16003|16006|16007|16008,0,,,0,0,0,0,
2026-04-06T11:47:08.850,1775447228850,137,exp_static_run1,391.925,3.17,1,static,medium,srte_static,static_policy_r1_h2_path_b,path_b,1,static_srte_seed42,0,0,none,,,r1-r2-r3-r6-r7-r8,,,r1,16002|16003|16006|16007|16008,0,,,0,0,0,0,
2026-04-06T11:47:11.726,1775447231726,138,exp_static_run1,394.802,2.877,1,static,medium,srte_static,static_policy_r1_h2_path_b,path_b,1,static_srte_seed42,0,0,none,,,r1-r2-r3-r6-r7-r8,,,r1,16002|16003|16006|16007|16008,0,,,0,0,0,0,
2026-04-06T11:47:14.558,1775447234558,139,exp_static_run1,397.634,2.832,1,static,medium,srte_static,static_policy_r1_h2_path_b,path_b,1,static_srte_seed42,0,0,none,,,r1-r2-r3-r6-r7-r8,,,r1,16002|16003|16006|16007|16008,0,,,0,0,0,0,
2026-04-06T11:47:17.755,1775447237755,140,exp_static_run1,400.831,3.197,1,static,medium,srte_static,static_policy_r1_h2_path_b,path_b,1,static_srte_seed42,0,0,none,,,r1-r2-r3-r6-r7-r8,,,r1,16002|16003|16006|16007|16008,0,,,0,0,0,0,
2026-04-06T11:47:21.066,1775447241066,141,exp_static_run1,404.141,3.311,1,static,medium,srte_static,static_policy_r1_h2_path_b,path_b,1,static_srte_seed42,0,0,none,,,r1-r2-r3-r6-r7-r8,,,r1,16002|16003|16006|16007|16008,0,,,0,0,0,0,
2026-04-06T11:47:24.139,1775447244139,142,exp_static_run1,407.214,3.073,1,static,medium,srte_static,static_policy_r1_h2_path_b,path_b,1,static_srte_seed42,0,0,none,,,r1-r2-r3-r6-r7-r8,,,r1,16002|16003|16006|16007|16008,0,,,0,0,0,0,
2026-04-06T11:47:27.563,1775447247563,143,exp_static_run1,410.639,3.425,1,static,medium,srte_static,static_policy_r1_h2_path_b,path_b,1,static_srte_seed42,0,0,none,,,r1-r2-r3-r6-r7-r8,,,r1,16002|16003|16006|16007|16008,0,,,0,0,0,0,
2026-04-06T11:47:31.140,1775447251140,144,exp_static_run1,414.216,3.577,1,static,medium,srte_static,static_policy_r1_h2_path_b,path_b,1,static_srte_seed42,0,0,none,,,r1-r2-r3-r6-r7-r8,,,r1,16002|16003|16006|16007|16008,0,,,0,0,0,0,
2026-04-06T11:47:34.055,1775447254055,145,exp_static_run1,417.131,2.915,1,static,medium,srte_static,static_policy_r1_h2_path_b,path_b,1,static_srte_seed42,0,0,none,,,r1-r2-r3-r6-r7-r8,,,r1,16002|16003|16006|16007|16008,0,,,0,0,0,0,
2026-04-06T11:47:37.065,1775447257066,146,exp_static_run1,420.141,3.01,1,static,medium,srte_static,static_policy_r1_h2_path_b,path_b,1,static_srte_seed42,0,0,none,,,r1-r2-r3-r6-r7-r8,,,r1,16002|16003|16006|16007|16008,0,,,0,0,0,0,
2026-04-06T11:47:40.139,1775447260139,147,exp_static_run1,423.215,3.074,1,static,medium,srte_static,static_policy_r1_h2_path_b,path_b,1,static_srte_seed42,0,0,none,,,r1-r2-r3-r6-r7-r8,,,r1,16002|16003|16006|16007|16008,0,,,0,0,0,0,
2026-04-06T11:47:43.034,1775447263034,148,exp_static_run1,426.11,2.895,1,static,medium,srte_static,static_policy_r1_h2_path_b,path_b,1,static_srte_seed42,0,0,none,,,r1-r2-r3-r6-r7-r8,,,r1,16002|16003|16006|16007|16008,0,,,0,0,0,0,
2026-04-06T11:47:47.005,1775447267005,149,exp_static_run1,430.08,3.971,1,static,medium,srte_static,static_policy_r1_h2_path_b,path_b,1,static_srte_seed42,0,0,none,,,r1-r2-r3-r6-r7-r8,,,r1,16002|16003|16006|16007|16008,0,,,0,0,0,0,
2026-04-06T11:47:50.292,1775447270292,150,exp_static_run1,433.368,3.288,1,static,medium,srte_static,static_policy_r1_h2_path_b,path_b,1,static_srte_seed42,0,0,none,,,r1-r2-r3-r6-r7-r8,,,r1,16002|16003|16006|16007|16008,0,,,0,0,0,0,
2026-04-06T11:47:54.108,1775447274108,151,exp_static_run1,437.183,3.815,1,static,medium,srte_static,static_policy_r1_h2_path_b,path_b,1,static_srte_seed42,0,0,none,,,r1-r2-r3-r6-r7-r8,,,r1,16002|16003|16006|16007|16008,0,,,0,0,0,0,
2026-04-06T11:47:58.171,1775447278171,152,exp_static_run1,441.246,4.063,1,static,medium,srte_static,static_policy_r1_h2_path_b,path_b,1,static_srte_seed42,0,0,none,,,r1-r2-r3-r6-r7-r8,,,r1,16002|16003|16006|16007|16008,0,,,0,0,0,0,
2026-04-06T11:48:01.148,1775447281148,153,exp_static_run1,444.223,2.977,1,static,medium,srte_static,static_policy_r1_h2_path_b,path_b,1,static_srte_seed42,0,0,none,,,r1-r2-r3-r6-r7-r8,,,r1,16002|16003|16006|16007|16008,0,,,0,0,0,0,
2026-04-06T11:48:04.117,1775447284117,154,exp_static_run1,447.192,2.969,1,static,medium,srte_static,static_policy_r1_h2_path_b,path_b,1,static_srte_seed42,0,0,none,,,r1-r2-r3-r6-r7-r8,,,r1,16002|16003|16006|16007|16008,0,,,0,0,0,0,
2026-04-06T11:48:07.142,1775447287142,155,exp_static_run1,450.218,3.025,1,static,medium,srte_static,static_policy_r1_h2_path_b,path_b,1,static_srte_seed42,0,0,none,,,r1-r2-r3-r6-r7-r8,,,r1,16002|16003|16006|16007|16008,0,,,0,0,0,0,
2026-04-06T11:48:10.093,1775447290093,156,exp_static_run1,453.169,2.951,1,static,medium,srte_static,static_policy_r1_h2_path_b,path_b,1,static_srte_seed42,0,0,none,,,r1-r2-r3-r6-r7-r8,,,r1,16002|16003|16006|16007|16008,0,,,0,0,0,0,
2026-04-06T11:48:12.924,1775447292924,157,exp_static_run1,455.999,2.83,1,static,medium,srte_static,static_policy_r1_h2_path_b,path_b,1,static_srte_seed42,0,0,none,,,r1-r2-r3-r6-r7-r8,,,r1,16002|16003|16006|16007|16008,0,,,0,0,0,0,
2026-04-06T11:48:16.043,1775447296043,158,exp_static_run1,459.119,3.119,1,static,medium,srte_static,static_policy_r1_h2_path_b,path_b,1,static_srte_seed42,0,0,none,,,r1-r2-r3-r6-r7-r8,,,r1,16002|16003|16006|16007|16008,0,,,0,0,0,0,
2026-04-06T11:48:19.331,1775447299331,159,exp_static_run1,462.406,3.288,1,static,medium,srte_static,static_policy_r1_h2_path_b,path_b,1,static_srte_seed42,0,0,none,,,r1-r2-r3-r6-r7-r8,,,r1,16002|16003|16006|16007|16008,0,,,0,0,0,0,
2026-04-06T11:48:22.318,1775447302318,160,exp_static_run1,465.393,2.987,1,static,medium,srte_static,static_policy_r1_h2_path_b,path_b,1,static_srte_seed42,0,0,none,,,r1-r2-r3-r6-r7-r8,,,r1,16002|16003|16006|16007|16008,0,,,0,0,0,0,
2026-04-06T11:48:25.722,1775447305722,161,exp_static_run1,468.797,3.404,1,static,medium,srte_static,static_policy_r1_h2_path_b,path_b,1,static_srte_seed42,0,0,none,,,r1-r2-r3-r6-r7-r8,,,r1,16002|16003|16006|16007|16008,0,,,0,0,0,0,
2026-04-06T11:48:29.479,1775447309479,162,exp_static_run1,472.554,3.757,1,static,medium,srte_static,static_policy_r1_h2_path_b,path_b,1,static_srte_seed42,0,0,none,,,r1-r2-r3-r6-r7-r8,,,r1,16002|16003|16006|16007|16008,0,,,0,0,0,0,
2026-04-06T11:48:32.438,1775447312438,163,exp_static_run1,475.514,2.96,1,static,medium,srte_static,static_policy_r1_h2_path_b,path_b,1,static_srte_seed42,0,0,none,,,r1-r2-r3-r6-r7-r8,,,r1,16002|16003|16006|16007|16008,0,,,0,0,0,0,
2026-04-06T11:48:35.255,1775447315255,164,exp_static_run1,478.33,2.816,1,static,medium,srte_static,static_policy_r1_h2_path_b,path_b,1,static_srte_seed42,0,0,none,,,r1-r2-r3-r6-r7-r8,,,r1,16002|16003|16006|16007|16008,0,,,0,0,0,0,
2026-04-06T11:48:38.277,1775447318278,165,exp_static_run1,481.353,3.023,1,static,medium,srte_static,static_policy_r1_h2_path_b,path_b,1,static_srte_seed42,0,0,none,,,r1-r2-r3-r6-r7-r8,,,r1,16002|16003|16006|16007|16008,0,,,0,0,0,0,
2026-04-06T11:48:41.220,1775447321220,166,exp_static_run1,484.296,2.943,1,static,medium,srte_static,static_policy_r1_h2_path_b,path_b,1,static_srte_seed42,0,0,none,,,r1-r2-r3-r6-r7-r8,,,r1,16002|16003|16006|16007|16008,0,,,0,0,0,0,
2026-04-06T11:48:44.050,1775447324050,167,exp_static_run1,487.126,2.83,1,static,medium,srte_static,static_policy_r1_h2_path_b,path_b,1,static_srte_seed42,0,0,none,,,r1-r2-r3-r6-r7-r8,,,r1,16002|16003|16006|16007|16008,0,,,0,0,0,0,
2026-04-06T11:48:47.335,1775447327335,168,exp_static_run1,490.411,3.285,1,static,medium,srte_static,static_policy_r1_h2_path_b,path_b,1,static_srte_seed42,0,0,none,,,r1-r2-r3-r6-r7-r8,,,r1,16002|16003|16006|16007|16008,0,,,0,0,0,0,
2026-04-06T11:48:50.701,1775447330701,169,exp_static_run1,493.776,3.366,1,static,medium,srte_static,static_policy_r1_h2_path_b,path_b,1,static_srte_seed42,0,0,none,,,r1-r2-r3-r6-r7-r8,,,r1,16002|16003|16006|16007|16008,0,,,0,0,0,0,
2026-04-06T11:48:53.502,1775447333502,170,exp_static_run1,496.578,2.801,1,static,medium,srte_static,static_policy_r1_h2_path_b,path_b,1,static_srte_seed42,0,0,none,,,r1-r2-r3-r6-r7-r8,,,r1,16002|16003|16006|16007|16008,0,,,0,0,0,0,
2026-04-06T11:48:56.499,1775447336499,171,exp_static_run1,499.574,2.997,1,static,medium,srte_static,static_policy_r1_h2_path_b,path_b,1,static_srte_seed42,0,0,none,,,r1-r2-r3-r6-r7-r8,,,r1,16002|16003|16006|16007|16008,0,,,0,0,0,0,
2026-04-06T11:48:59.742,1775447339742,172,exp_static_run1,502.817,3.243,1,static,medium,srte_static,static_policy_r1_h2_path_b,path_b,1,static_srte_seed42,0,0,none,,,r1-r2-r3-r6-r7-r8,,,r1,16002|16003|16006|16007|16008,0,,,0,0,0,0,
2026-04-06T11:49:02.638,1775447342638,173,exp_static_run1,505.714,2.896,1,static,medium,srte_static,static_policy_r1_h2_path_b,path_b,1,static_srte_seed42,0,0,none,,,r1-r2-r3-r6-r7-r8,,,r1,16002|16003|16006|16007|16008,0,,,0,0,0,0,
2026-04-06T11:49:05.519,1775447345519,174,exp_static_run1,508.595,2.881,1,static,medium,srte_static,static_policy_r1_h2_path_b,path_b,1,static_srte_seed42,0,0,none,,,r1-r2-r3-r6-r7-r8,,,r1,16002|16003|16006|16007|16008,0,,,0,0,0,0,
2026-04-06T11:49:08.732,1775447348732,175,exp_static_run1,511.807,3.213,1,static,medium,srte_static,static_policy_r1_h2_path_b,path_b,1,static_srte_seed42,0,0,none,,,r1-r2-r3-r6-r7-r8,,,r1,16002|16003|16006|16007|16008,0,,,0,0,0,0,
2026-04-06T11:49:11.802,1775447351802,176,exp_static_run1,514.877,3.07,1,static,medium,srte_static,static_policy_r1_h2_path_b,path_b,1,static_srte_seed42,0,0,none,,,r1-r2-r3-r6-r7-r8,,,r1,16002|16003|16006|16007|16008,0,,,0,0,0,0,
2026-04-06T11:49:14.626,1775447354626,177,exp_static_run1,517.701,2.824,1,static,medium,srte_static,static_policy_r1_h2_path_b,path_b,1,static_srte_seed42,0,0,none,,,r1-r2-r3-r6-r7-r8,,,r1,16002|16003|16006|16007|16008,0,,,0,0,0,0,
2026-04-06T11:49:17.898,1775447357898,178,exp_static_run1,520.974,3.273,1,static,medium,srte_static,static_policy_r1_h2_path_b,path_b,1,static_srte_seed42,0,0,none,,,r1-r2-r3-r6-r7-r8,,,r1,16002|16003|16006|16007|16008,0,,,0,0,0,0,
2026-04-06T11:49:21.354,1775447361354,179,exp_static_run1,524.43,3.456,1,static,medium,srte_static,static_policy_r1_h2_path_b,path_b,1,static_srte_seed42,0,0,none,,,r1-r2-r3-r6-r7-r8,,,r1,16002|16003|16006|16007|16008,0,,,0,0,0,0,
2026-04-06T11:49:24.194,1775447364194,180,exp_static_run1,527.269,2.84,1,static,medium,srte_static,static_policy_r1_h2_path_b,path_b,1,static_srte_seed42,0,0,none,,,r1-r2-r3-r6-r7-r8,,,r1,16002|16003|16006|16007|16008,0,,,0,0,0,0,
2026-04-06T11:49:27.340,1775447367340,181,exp_static_run1,530.416,3.146,1,static,medium,srte_static,static_policy_r1_h2_path_b,path_b,1,static_srte_seed42,0,0,none,,,r1-r2-r3-r6-r7-r8,,,r1,16002|16003|16006|16007|16008,0,,,0,0,0,0,
2026-04-06T11:49:30.834,1775447370834,182,exp_static_run1,533.909,3.494,1,static,medium,srte_static,static_policy_r1_h2_path_b,path_b,1,static_srte_seed42,0,0,none,,,r1-r2-r3-r6-r7-r8,,,r1,16002|16003|16006|16007|16008,0,,,0,0,0,0,
2026-04-06T11:49:33.797,1775447373797,183,exp_static_run1,536.873,2.964,1,static,medium,srte_static,static_policy_r1_h2_path_b,path_b,1,static_srte_seed42,0,0,none,,,r1-r2-r3-r6-r7-r8,,,r1,16002|16003|16006|16007|16008,0,,,0,0,0,0,
2026-04-06T11:49:36.714,1775447376714,184,exp_static_run1,539.79,2.917,1,static,medium,srte_static,static_policy_r1_h2_path_b,path_b,1,static_srte_seed42,0,0,none,,,r1-r2-r3-r6-r7-r8,,,r1,16002|16003|16006|16007|16008,0,,,0,0,0,0,
2026-04-06T11:49:39.819,1775447379819,185,exp_static_run1,542.895,3.105,1,static,medium,srte_static,static_policy_r1_h2_path_b,path_b,1,static_srte_seed42,0,0,none,,,r1-r2-r3-r6-r7-r8,,,r1,16002|16003|16006|16007|16008,0,,,0,0,0,0,
2026-04-06T11:49:42.715,1775447382715,186,exp_static_run1,545.791,2.896,1,static,medium,srte_static,static_policy_r1_h2_path_b,path_b,1,static_srte_seed42,0,0,none,,,r1-r2-r3-r6-r7-r8,,,r1,16002|16003|16006|16007|16008,0,,,0,0,0,0,
2026-04-06T11:49:45.573,1775447385573,187,exp_static_run1,548.649,2.858,1,static,medium,srte_static,static_policy_r1_h2_path_b,path_b,1,static_srte_seed42,0,0,none,,,r1-r2-r3-r6-r7-r8,,,r1,16002|16003|16006|16007|16008,0,,,0,0,0,0,
2026-04-06T11:49:48.748,1775447388748,188,exp_static_run1,551.823,3.175,1,static,medium,srte_static,static_policy_r1_h2_path_b,path_b,1,static_srte_seed42,0,0,none,,,r1-r2-r3-r6-r7-r8,,,r1,16002|16003|16006|16007|16008,0,,,0,0,0,0,
2026-04-06T11:49:52.016,1775447392016,189,exp_static_run1,555.092,3.269,1,static,medium,srte_static,static_policy_r1_h2_path_b,path_b,1,static_srte_seed42,0,0,none,,,r1-r2-r3-r6-r7-r8,,,r1,16002|16003|16006|16007|16008,0,,,0,0,0,0,
2026-04-06T11:49:54.956,1775447394956,190,exp_static_run1,558.032,2.94,1,static,medium,srte_static,static_policy_r1_h2_path_b,path_b,1,static_srte_seed42,0,0,none,,,r1-r2-r3-r6-r7-r8,,,r1,16002|16003|16006|16007|16008,0,,,0,0,0,0,
